valid_time,t2m,d2m,u10,v10,tp,t2m_celsius,d2m_celsius,precip_mm,precip_mm_scaled,wind_speed,dewpoint_depression_c,wind_dir,rh_percent,heat_index_c,year,month,hour,season,decade,t2m_anom
1996-09-26 12:00:00,300.218565,284.82483,-3.087173475,-1.4606933500000001,0.0,27.06856500000002,11.674830000000028,0.0,0.0,3.440059128573907,15.393734999999992,64.6788702252598,38.34962754034071,26.831084782268704,1996,9,12,SON,1990s,0.5040380411783865
1996-09-26 18:00:00,299.3278825,283.6230425,-0.9113159200000001,-1.6025695875000001,0.0,26.17788250000001,10.473042500000005,0.0,0.0,2.0049977090494706,15.704840000000004,29.625122822960122,37.318516931553155,25.825654247657226,1996,9,18,SON,1990s,0.36481151801214295
1996-09-27 00:00:00,292.18183,283.77673500000003,-0.81773377875,-0.6380767975,0.0,19.031830000000028,10.62673500000004,0.0,0.0,1.2291626433371108,8.405094999999989,52.035121718128266,58.18260383977041,18.50978098914959,1996,9,0,SON,1990s,-0.5880126831054611
1996-09-27 06:00:00,289.021115,283.911505,-1.5877533,-1.4464263875,0.0,15.871115000000032,10.761505000000014,0.0,0.0,2.1825542360784325,5.109610000000018,47.66681217515827,71.6712200034548,15.385197244534684,1996,9,6,SON,1990s,-1.610094691569003
1996-09-27 12:00:00,302.28027,284.7149075,-3.095870975,-1.081634515,0.0,29.13027000000001,11.564907500000032,0.0,0.0,3.296538487622462,17.565362499999978,70.7416211808694,33.76259108557261,28.227725600749174,1996,9,12,SON,1990s,2.6780335970051965
1996-09-27 18:00:00,301.346015,284.2736825,-1.6413116250000002,-1.3200531,0.0,28.19601500000003,11.12368250000003,0.0,0.0,2.1620357663269125,17.0723325,51.191421038356395,34.617420543909056,27.486616894124708,1996,9,18,SON,1990s,2.3899099031575624
1996-09-28 00:00:00,292.91247749999997,284.1827975,-1.166992195,-0.09858703999999999,0.0,19.762477500000003,11.032797500000015,0.0,0.0,1.4790444246211867,8.729679999999988,85.17114092111069,57.118729505838026,19.285714298208,1996,9,0,SON,1990s,0.10429405626083366
1996-09-28 06:00:00,290.22790499999996,283.0748925,-1.47662355,-1.2266998375,0.0,17.077905000000015,9.924892500000013,0.0,0.0,1.9590944454859918,7.153012500000003,50.28201138816246,62.772307383750935,16.480305748353512,1996,9,6,SON,1990s,-0.4181906369357655
1996-09-28 12:00:00,303.833345,283.0719325,-2.250961325,-0.1628875725,0.0,30.683345000000017,9.921932500000025,0.0,0.0,2.279375187871545,20.76141249999999,85.86108787187368,27.681951070150777,29.22719512078868,1996,9,12,SON,1990s,4.356068247070308
1996-09-28 18:00:00,303.4036875,283.4797375,0.281112675,2.237213175,0.0,30.253687500000026,10.329737500000022,0.0,0.0,2.3208872999372736,19.923950000000005,187.16185515038245,29.155361127636994,28.92802658658435,1996,9,18,SON,1990s,5.002049145507815
1996-09-29 00:00:00,292.62183,283.080195,-1.071731575,-0.8499908625,0.0,19.471830000000026,9.930195000000012,0.0,0.0,1.449203745810594,9.541635000000014,51.58204787640494,54.03833634902793,18.885569560224642,1996,9,0,SON,1990s,0.07450615858290277
1996-09-29 06:00:00,291.21988,281.8771375,-1.76683045,-1.2581024250000001,0.0,18.069880000000026,8.727137500000026,0.0,0.0,2.1777982947493237,9.3427425,54.546570087255645,54.401527674107356,17.352907889268387,1996,9,6,SON,1990s,0.7644150173611131
1996-09-29 12:00:00,303.718535,284.272405,-1.496521025,0.13491821750000002,0.0,30.568535000000026,11.122405000000029,0.0,0.0,1.5389009274994478,19.446129999999997,95.15154978995892,30.184524204616594,29.31285696384606,1996,9,12,SON,1990s,4.322615756022138
1996-09-29 18:00:00,302.546205,284.1159675,0.33985901500000004,2.2564087,0.0,29.396205000000037,10.965967500000005,0.0,0.0,2.3501798953736475,18.430237500000032,188.56547277221483,31.954685014962635,28.33904659014449,1996,9,18,SON,1990s,3.8002425309244963
1996-09-30 00:00:00,293.90783500000003,283.7477425,-0.6686401225,-0.8393554475,0.0,20.757835000000043,10.597742500000024,0.0,0.0,1.196216410232799,10.160092500000019,38.54122693566529,52.18065949864359,20.25166905357575,1996,9,0,SON,1990s,1.5040891512044468
1996-09-30 06:00:00,289.38901,284.30663749999997,-1.2706756750000001,-1.09303283,0.0,16.23901000000002,11.156637500000016,0.0,0.0,1.764210622784675,5.082372500000005,49.297944199675044,71.8692980219042,15.795053781683078,1996,9,6,SON,1990s,-1.0753649875217057
1996-09-30 12:00:00,301.8999925,285.962555,0.19157409675,0.8431854075,0.0,28.74999250000002,12.812555000000017,0.0,0.0,0.9422748839596718,15.937437500000001,192.8004569816002,37.46538227095178,28.155258065777783,1996,9,12,SON,1990s,1.8529828211805537
1996-09-30 18:00:00,300.1394075,285.640015,3.3591308499999997,1.7156524499999999,0.0,26.989407500000013,12.490015000000028,0.0,0.0,3.8041186672269403,14.499392499999985,242.94464652188825,40.65180996500504,26.888071223715098,1996,9,18,SON,1990s,0.7406105409071095
1996-10-01 00:00:00,292.7328475,286.85629,1.65859985,1.4428405675000002,0.0,19.582847500000028,13.706290000000038,0.0,0.0,2.2640813428798316,5.87655749999999,228.97950941236292,68.84378337503351,19.394275482570347,1996,10,0,SON,1990s,0.09529011176215718
1996-10-01 06:00:00,289.04416249999997,285.1396475,1.5851593,-0.875396726,0.0,15.894162500000022,11.989647500000018,0.0,0.0,1.9008549634559855,3.9045150000000035,298.9094674698943,77.62536444991359,15.566018821747768,1996,10,6,SON,1990s,-1.2872636490885405
1996-10-01 12:00:00,297.17749499999996,283.4497675,1.6594696,-1.9126586749999999,0.0,24.027495000000002,10.299767500000044,0.0,0.0,2.5753162386142994,13.727727499999958,319.05429038633145,41.93192246327507,23.580689142096634,1996,10,12,SON,1990s,-3.0611814162869138
