start,length,peak,mean_tmax,year
2033-07-13,3,40.433295827857265,39.28635506593918,2033
2033-07-18,3,41.816481547466296,40.0917240417686,2033
2033-07-27,3,38.805523957183446,38.739861423001784,2033
2033-08-12,3,38.84773429138433,38.479797911437025,2033
2033-09-14,3,34.50359667591354,33.87458950735651,2033
2033-11-13,9,23.303054119137563,22.043094982140893,2033
2033-11-24,5,20.12053306395117,20.014141351985845,2033
2033-11-30,4,20.50994020335868,19.72455518842606,2033
2034-02-21,3,21.729123031829108,21.305665269809325,2034
2034-07-24,7,39.42302041580351,38.64855066715567,2034
2034-08-23,5,38.34741016972467,37.52491927318605,2034
2034-09-06,4,36.863241853490486,36.16175047821552,2034
2034-10-15,6,28.78900206851918,28.327867681440917,2034
2034-10-27,3,27.653889425283424,27.255973363714446,2034
2034-11-24,11,23.140691253618506,21.5159003276109,2034
2035-02-11,4,20.585708707313813,19.452472423616115,2035
2035-04-26,12,34.30204065920941,32.33975233939288,2035
2035-05-24,14,38.069959705877906,35.49084787559349,2035
2035-08-28,5,38.40443124562991,37.73308491992137,2035
2035-09-08,4,37.225493310631514,36.18638605713346,2035
2035-12-27,3,19.981161872413015,19.234715521758066,2035
2036-02-12,4,22.13801897636085,21.558086662323788,2036
2036-02-20,3,21.289799060244437,20.79819430338672,2036
2036-03-29,4,29.16081250000002,27.296376416032633,2036
2036-04-22,4,30.629407543210704,29.36585667408927,2036
2036-05-09,3,33.14410661072987,32.4371987971762,2036
2036-08-13,7,40.85084360386266,39.86844666271663,2036
2036-08-23,3,38.270348917911775,37.55185937023544,2036
2036-11-22,8,23.800488943149343,21.63722751217696,2036
2036-12-06,3,19.44573905922051,19.06211413617223,2036
2036-12-28,3,20.12732173859299,18.9338593229632,2036
2037-01-18,3,18.00253136470304,17.324842550424,2037
2037-02-25,6,24.032309057490615,22.251651467344285,2037
2037-04-16,3,27.2217026759342,26.653882356208616,2037
2037-05-21,4,33.64034781133107,33.3027292152633,2037
2037-07-20,4,39.73616422594557,39.050805675271626,2037
2037-11-17,3,26.37940312244852,25.088426667496233,2037
2038-02-13,4,22.850495316962686,20.941973339125475,2038
2038-03-05,3,24.041829063526155,23.74507737374549,2038
2038-04-07,4,28.37981069366114,27.691171993563234,2038
2038-04-17,5,29.795777218266892,28.668025913729196,2038
2038-05-03,4,33.56646603667252,32.01462522737992,2038
2038-05-14,7,34.02750938496518,33.585504582825294,2038
2038-07-14,3,40.55486561460449,39.32952405294703,2038
2038-07-24,3,39.62676509778057,38.8232183661793,2038
2038-07-29,6,39.36715474707231,38.753550672175315,2038
2038-09-05,4,37.79130152460877,37.25106488597191,2038
2038-09-24,6,33.29411179045702,32.68617080777735,2038
2039-01-02,5,20.055597105105246,18.336111769271554,2039
2039-02-17,3,21.896709565558464,21.297343175563466,2039
2039-03-29,3,28.59276244631167,26.337078718900845,2039
2039-04-23,10,35.79418749999999,30.60357557142992,2039
2039-05-17,6,33.47733872021957,33.06752200063775,2039
2039-06-09,7,39.54657210312935,37.22282061377788,2039
2039-06-17,6,39.83772561172819,38.42408371647013,2039
2039-07-08,5,39.25758965183139,38.719915244257606,2039
2039-10-07,3,30.643595920258935,30.571344468405744,2039
2039-11-06,4,25.61071060685989,24.33270999844076,2039
2039-11-23,3,20.67943701020374,20.326294664079658,2039
2039-12-16,5,19.404307104335814,18.4615482544236,2039
2039-12-25,3,18.270530212011312,17.849907847626785,2039
2040-01-27,3,20.951287500000053,18.763898903639582,2040
