valid_time,lat,lon,tas,tasmax,tasmin,pr,huss,sfcWind,psl,precip_mm_day,relative_humidity_pct
2026-01-01,37.225130890052355,353.75,288.03412,291.29816,285.83078,1.3060857e-06,0.0082941605,1.8793361,102753.7,0.1128458,80.71554
2026-01-01,37.225130890052355,355.0,286.91867,290.4843,284.60208,4.4772e-07,0.0077752024,1.6896021,102821.72,0.03868301,81.40114
2026-01-01,38.16753926701571,353.75,286.11728,289.69455,283.57596,1.6133954e-06,0.00807483,1.3248836,102784.2,0.13939737,89.018105
2026-01-01,38.16753926701571,355.0,285.5836,289.15518,282.5997,1.0248031e-07,0.007588908,1.2045829,102849.266,0.008854299,86.71581
2026-01-02,37.225130890052355,353.75,287.52008,291.73572,284.50742,1.2808515e-06,0.008071581,2.8971539,102269.28,0.11066557,80.82482
2026-01-02,37.225130890052355,355.0,286.32147,290.8067,283.12222,1.1414216e-06,0.00768214,2.9141014,102427.47,0.09861883,83.29758
2026-01-02,38.16753926701571,353.75,285.9343,290.02405,283.27042,1.2028787e-06,0.007466438,2.6906805,102311.75,0.10392872,82.949165
2026-01-02,38.16753926701571,355.0,285.11282,289.08856,282.2869,8.260266e-07,0.0071773636,2.818868,102481.91,0.0713687,84.30891
2026-01-03,37.225130890052355,353.75,288.33267,293.8018,284.91632,7.109833e-07,0.0074496674,1.55375,102348.086,0.061428953,70.874695
2026-01-03,37.225130890052355,355.0,286.9708,292.63165,283.48703,8.2906337e-07,0.007029676,1.5416038,102431.26,0.071631074,73.10187
2026-01-03,38.16753926701571,353.75,286.46024,291.51797,283.43463,8.383473e-07,0.0074949507,1.491579,102388.695,0.07243321,80.51478
2026-01-03,38.16753926701571,355.0,285.7366,290.72028,282.89017,9.53734e-07,0.0071441913,1.5646223,102483.68,0.08240262,80.5538
2026-01-04,38.16753926701571,355.0,285.31558,289.63846,282.60504,7.369978e-07,0.006614921,2.3081257,102845.336,0.06367661,76.97074
2026-01-04,38.16753926701571,353.75,286.15906,290.5523,283.0833,1.2837146e-06,0.006936525,2.5014372,102773.414,0.11091294,76.30541
2026-01-04,37.225130890052355,353.75,287.66116,292.31094,284.11246,1.8390117e-06,0.0068109613,2.6972704,102631.78,0.1588906,67.87438
2026-01-04,37.225130890052355,355.0,286.1253,291.00394,282.41116,1.7318112e-06,0.0065290025,2.3157082,102737.57,0.14962849,71.97359
2026-01-05,37.225130890052355,353.75,286.96164,290.52136,284.58002,8.551871e-07,0.006793644,3.1441488,102456.94,0.07388817,70.71717
2026-01-05,37.225130890052355,355.0,285.65845,289.81323,282.8698,1.2614468e-06,0.0066827615,3.0246594,102597.375,0.108989,75.843124
2026-01-05,38.16753926701571,353.75,285.5027,289.52713,283.02258,6.849292e-07,0.0066266195,2.6369042,102581.016,0.059177883,75.96876
2026-01-05,38.16753926701571,355.0,284.78644,288.78433,282.10504,6.059331e-07,0.0065120324,2.594639,102704.12,0.052352622,78.35824
2026-01-06,38.16753926701571,355.0,282.1015,284.99005,280.17343,9.550112e-12,0.0061425297,1.7638106,102510.484,8.2512963e-07,88.262856
2026-01-06,37.225130890052355,353.75,285.13467,289.40604,282.06107,7.471178e-16,0.0069628907,1.9472969,102358.35,6.4550976e-11,81.58416
2026-01-06,37.225130890052355,355.0,283.7626,287.59872,281.58575,1.1167805e-12,0.006687785,1.8158997,102433.24,9.6489835e-08,85.886406
2026-01-06,38.16753926701571,353.75,283.85742,287.72058,281.30273,6.9215734e-19,0.0065068775,1.7856021,102414.83,5.9802396e-14,83.031975
2026-01-07,38.16753926701571,355.0,282.2331,287.24268,278.74084,9.871251e-09,0.0060683577,1.4371368,102068.73,0.0008528761,86.058716
2026-01-07,38.16753926701571,353.75,283.0959,287.89886,279.87784,1.9616287e-08,0.0064761764,1.4361917,102032.79,0.0016948472,86.62284
2026-01-07,37.225130890052355,353.75,284.81085,290.0551,280.76822,3.4396578e-08,0.006778611,1.5033734,101992.36,0.0029718643,80.85721
