valid_time,year,month,precip_3mo_raw,spi3_raw,precip_3mo_corrected,spi3_corrected
2043-02-01,2043,2,130.60104558615026,-0.13630051304372345,307.4672578941205,1.042606108571381
2043-03-01,2043,3,95.00944854386199,-0.5283863346074275,216.84182365720227,0.8096212780876165
2043-04-01,2043,4,141.10065979844248,-0.05330675666517484,268.44495319211217,1.5464704100907825
2043-05-01,2043,5,72.74602142900191,-1.3760011665438452,93.77544462303439,-0.8357768982414043
2043-06-01,2043,6,71.75099938653788,-0.4045160822214723,92.52788769090563,0.12025029069684695
2043-07-01,2043,7,22.82140946889894,-0.36462418358052434,32.29498965527487,-0.0298843682281513
2043-08-01,2043,8,2.0123955482420124,-0.9205962921489377,0.6132414988341139,-1.5121025501798524
2043-09-01,2043,9,35.11633294794035,0.25678680982507696,171.51681258928048,2.7411697991139556
2043-10-01,2043,10,43.74827963168682,-1.092166957462441,194.68274071726665,1.4462651675514193
2043-11-01,2043,11,44.21609941899597,-1.978044079568717,195.16840453388727,0.5429418219961636
2043-12-01,2043,12,25.701067809104032,-2.832960355708748,65.47831830588709,-1.6943806677414055
2044-01-01,2044,1,45.278557832185086,-1.410634476038031,121.12948911971046,-0.36536729522679007
2044-02-01,2044,2,56.49275602673376,-1.0199913815978467,146.5693905023472,0.0036362967321331686
2044-03-01,2044,3,62.79255249786858,-1.0802743220795048,135.19088267689966,-0.00041450077463287867
2044-04-01,2044,4,107.70229935303831,-0.6288374358046952,154.23530487890082,0.14766985840012464
2044-05-01,2044,5,147.39269917453953,0.23953072776261958,210.96741695845483,1.2155397189092245
2044-06-01,2044,6,132.3862437714916,0.9393155881582197,181.72066460724548,1.7546678942248635
2044-07-01,2044,7,59.370742426141426,0.6542172022282701,83.8695116850995,1.1110200216917168
2044-08-01,2044,8,8.055464243823385,0.008817458624134956,1.165406660292453,-1.2096595045320047
2044-09-01,2044,9,34.574963241197345,0.23881012576104071,113.9928664507486,1.9507394147531545
2044-10-01,2044,10,55.88382878651517,-0.7539241045011483,172.64445384921396,1.1910724057389612
2044-11-01,2044,11,71.044360823963,-1.2898154320556967,198.54591387809475,0.5795465881198768
2044-12-01,2044,12,133.47363976636825,-0.618216350796629,314.29708899886236,1.0350096845098014
2045-01-01,2045,1,149.0727100443322,-0.10408146188082229,342.7759635378769,1.1438996117348592
2045-02-01,2045,2,146.2157432627944,0.0006527703855475557,347.3734333763767,1.2412409829008486
2045-03-01,2045,3,92.62171065860286,-0.5642921056365325,177.64794195041333,0.45191227496417496
2045-04-01,2045,4,90.84316134700705,-0.9672468531596873,127.40946047883085,-0.276674601509239
2045-05-01,2045,5,149.45168156094965,0.27510137573421023,216.89407489159998,1.2961569208156367
2045-06-01,2045,6,121.79476920159345,0.7395406340230885,158.8107147039627,1.3963503635822938
2045-07-01,2045,7,92.85403080671236,1.2569173259608768,122.95637341230278,1.689830019515316
2045-08-01,2045,8,20.25177753585454,0.8750939066210672,2.44463056187723,-0.809044827193357
2045-09-01,2045,9,16.251857967502367,-0.5369099091309744,26.358014281933194,-0.06101802982911356
2045-10-01,2045,10,12.694415907854133,-2.502152669389235,32.03918033915688,-1.4900688527663006
2045-11-01,2045,11,46.08549203818321,-1.921371836170743,83.79690591615375,-1.0280032042786678
2045-12-01,2045,12,37.070084953863194,-2.4171436096616343,58.91072339560896,-1.836686066649733
