start,length,peak,mean_tmax,year
2036-01-31,3,18.828812500000012,18.110091666666687,2036
2036-02-18,5,21.50395000000003,20.659741000000018,2036
2036-03-26,8,28.352530000000016,26.82142156250002,2036
2036-04-14,7,34.18194750000002,30.340903571428594,2036
2036-04-25,9,31.432847500000022,30.016182777777797,2036
2036-05-15,11,36.00221500000002,34.5722931818182,2036
2036-06-04,10,39.62833250000003,37.90924275000002,2036
2036-06-30,3,40.84574250000003,40.13301500000002,2036
2036-08-07,8,41.169730000000015,39.64614843750002,2036
2036-08-16,6,39.51842750000003,38.41806083333335,2036
2036-09-12,3,34.53882500000002,34.19681750000003,2036
2036-12-07,4,19.150522500000022,18.437186875000023,2036
2036-12-12,3,19.074395000000024,18.05409500000003,2036
2036-12-28,3,18.053042500000018,17.40114750000002,2036
2037-01-06,3,18.843317500000012,18.332815833333353,2037
2037-01-12,3,16.837582500000025,16.669045000000025,2037
2037-03-15,16,27.665702500000023,26.25570671875002,2037
2037-04-12,9,32.35731000000003,28.93817305555558,2037
2037-04-30,3,32.69523500000001,31.07016000000002,2037
2037-05-29,14,39.77685000000004,36.977119107142876,2037
2037-07-16,5,39.801882500000005,39.496793000000025,2037
2037-07-28,7,44.74953500000001,41.5142967857143,2037
2037-08-07,6,40.104675000000015,39.22982833333335,2037
2037-08-21,5,40.15610750000003,38.35433800000003,2037
2037-08-27,3,37.90842250000003,37.70907583333335,2037
2037-09-07,14,39.94047250000001,36.032064285714306,2037
2037-10-21,3,27.593535000000017,27.17724166666669,2037
2037-11-07,9,25.074460000000016,23.549160000000022,2037
2038-01-24,7,21.099000000000032,19.165529642857166,2038
2038-03-01,3,24.07323750000002,22.910908333333357,2038
2038-03-31,3,28.473660000000038,27.175832500000023,2038
2038-04-06,5,28.79782750000001,27.57778650000002,2038
2038-04-22,7,32.461235000000016,29.703556071428597,2038
2038-05-04,3,30.98703000000002,30.361645000000028,2038
2038-05-16,9,37.682662500000035,35.31456444444447,2038
2038-06-06,3,36.44608000000002,35.42284500000002,2038
2038-06-16,8,41.20670250000002,38.80533500000002,2038
2038-06-25,6,41.07863500000002,39.89895916666669,2038
2038-07-02,7,44.78696750000002,40.83561892857144,2038
2038-07-27,5,39.24864750000003,38.739543500000025,2038
2038-08-03,4,42.41931500000001,40.89704750000003,2038
2038-08-17,4,39.28181000000002,39.12461062500002,2038
2038-08-29,3,38.387932500000005,37.10667500000002,2038
2038-09-04,4,38.25770250000002,36.72114062500002,2038
2038-09-16,5,35.053415000000015,34.356528500000024,2038
2038-10-19,5,29.617410000000035,28.46764400000003,2038
2038-11-03,4,27.672645000000003,25.67153812500002,2038
2038-11-08,6,24.248700000000028,22.989387083333355,2038
2038-11-16,5,23.908512500000015,23.16527350000002,2038
2038-11-27,12,22.516850000000034,20.56568270833336,2038
2038-12-10,8,18.99441250000001,18.15402375000002,2038
2038-12-20,6,18.20278500000002,17.601485833333356,2038
2039-01-19,4,18.101865000000018,16.939685000000022,2039
2039-01-29,3,18.899260000000012,18.113328333333346,2039
2039-03-01,8,26.950272500000025,24.99465468750002,2039
2039-03-29,15,32.72277750000002,29.56915683333336,2039
2039-04-14,4,32.49771500000003,29.231078125000018,2039
2039-04-25,10,34.667390000000026,32.15507075000003,2039
2039-05-07,4,34.48734250000001,34.26309562500002,2039
2039-05-15,3,32.754702500000036,32.49715833333337,2039
2039-05-30,6,37.76750250000002,36.17615625000002,2039
2039-06-27,5,38.96647500000003,38.02285000000002,2039
2039-07-03,8,39.443282500000024,38.35847406250002,2039
2039-07-16,3,41.500692500000014,40.29573000000002,2039
2039-07-27,4,41.730847500000024,39.99674437500002,2039
2039-08-01,7,41.312557500000025,40.256835714285735,2039
2039-08-25,3,37.708012500000024,37.36648416666669,2039
2039-08-30,4,38.24223500000002,37.38285250000003,2039
2039-09-05,6,36.939820000000026,35.65198500000002,2039
2039-10-02,5,33.15895000000002,32.26957200000002,2039
2039-10-16,3,28.59528000000003,27.879546666666695,2039
2039-11-06,4,26.031747500000023,25.284706875000023,2039
2039-11-22,24,21.117785000000026,19.54629729166669,2039
2040-01-24,6,20.02257000000003,18.60541875000003,2040
2040-02-23,3,22.63952500000002,22.149192500000026,2040
2040-03-17,4,28.17752250000001,26.722401875000024,2040
2040-04-05,7,28.321262500000017,27.70945214285717,2040
2040-04-16,3,30.062170000000023,29.17568083333336,2040
2040-04-23,9,32.97970000000002,30.66563694444447,2040
2040-05-05,6,34.598522500000016,33.03518375000002,2040
2040-05-13,24,39.37932500000002,36.32470260416669,2040
2040-07-05,17,44.660015000000016,40.31336852941178,2040
2040-07-29,5,42.03076250000001,40.99480050000002,2040
2040-08-13,6,40.79856000000002,39.21653708333336,2040
2040-09-03,3,36.11412250000002,35.49547500000002,2040
2040-09-13,12,36.003557500000014,34.66102208333336,2040
2040-10-13,6,31.76784250000003,30.05130458333336,2040
2040-10-27,3,26.327962500000027,26.080265000000026,2040
2041-01-19,8,17.738170000000025,17.211876875000023,2041
2041-02-02,4,18.711060000000046,18.09658687500003,2041
2041-03-21,8,29.357150000000033,27.09799625000003,2041
2041-05-15,8,38.21100000000003,34.97655218750002,2041
2041-05-30,5,36.26712250000001,35.39944250000002,2041
2041-07-20,3,40.426325000000034,39.70240500000002,2041
2041-09-08,14,36.50288000000003,35.358518392857164,2041
2041-09-27,3,31.574397500000032,31.342380833333355,2041
2041-10-06,5,32.525207500000036,30.856695000000023,2041
2042-01-19,4,17.774680000000018,17.393325625000024,2042
2042-01-29,5,18.955467500000026,18.119429000000018,2042
2042-03-02,4,24.695010000000025,23.209500625000018,2042
2042-04-02,3,26.482600000000033,25.951742500000023,2042
2042-04-18,3,28.329930000000033,27.428482500000026,2042
2042-04-22,5,31.088865000000013,29.600040500000016,2042
2042-06-09,6,35.84327750000003,35.51235041666669,2042
2042-06-28,3,38.00040750000002,37.35787666666669,2042
2042-07-08,3,38.84521750000002,38.23082166666669,2042
2042-07-14,3,38.92023000000002,38.591475833333355,2042
2042-08-25,5,37.346612500000006,37.102068500000016,2042
2042-09-04,21,38.356672500000016,36.19094511904764,2042
2042-10-16,4,28.562885000000023,28.284732500000025,2042
2042-10-29,12,28.14471500000002,25.831928541666684,2042
2042-11-14,7,23.33248500000002,22.627799285714307,2042
2042-12-08,5,19.65595500000002,18.80461900000003,2042
2042-12-21,6,20.54302500000003,19.380940000000013,2042
2043-01-06,8,18.520157500000025,17.502066875000022,2043
2043-01-15,6,18.01486,17.341879166666683,2043
2043-01-22,7,18.679680000000033,17.772225000000024,2043
2043-03-25,9,29.875745000000023,27.850374444444466,2043
2043-04-06,3,29.14790250000003,28.577738333333354,2043
2043-05-08,3,32.15484000000002,31.282768333333355,2043
2043-05-21,10,37.210252500000024,35.31441950000002,2043
2043-06-14,6,38.64577000000003,37.93765375000002,2043
2043-07-03,5,40.39320750000002,39.581897500000025,2043
2043-07-09,3,39.443790000000035,38.51413916666669,2043
2043-07-18,20,43.98201250000001,40.725781875000024,2043
2043-08-09,3,39.19061250000003,38.88025416666669,2043
2043-08-20,17,39.64527000000001,37.75950529411767,2043
2043-09-07,5,36.72076500000003,35.88508650000002,2043
2043-09-14,15,36.456137500000025,33.896229500000025,2043
2043-10-21,3,27.35212500000003,27.075305833333356,2043
2043-10-26,7,30.03160750000002,27.33111321428574,2043
2043-11-13,4,22.957030000000017,22.54717500000002,2043
2043-11-18,7,22.23144000000002,21.540274285714304,2043
2043-11-26,4,20.606010000000026,19.69695562500003,2043
2043-12-01,18,21.558832500000022,19.43054569444447,2043
2044-01-04,3,18.370272500000027,17.55495083333336,2044
2044-01-08,5,18.973955000000032,17.544759000000024,2044
2044-01-15,13,20.19393500000001,18.060381153846176,2044
2044-02-07,5,21.507750000000016,20.314433500000018,2044
2044-02-18,3,21.08064500000002,20.652996666666684,2044
