period,ssp245_mean,ssp585_mean,diff_585_minus_245,noise_sd,distinguishable
2026-2045,12.633690846919233,13.056217858213904,0.42252701129467063,0.8621050171662519,False
2046-2055,13.774253855640996,14.24864516475576,0.4743913091147647,0.6564430644726167,False
2056-2065,14.507416297375158,15.70834342567467,1.2009271282995115,0.7322679692720961,True
2066-2075,15.471759321195071,16.48519154011868,1.0134322189236098,0.6557527986086755,True
2076-2085,15.544814801224522,16.92849969119334,1.3836848899688192,0.47270986053733993,True
2086-2095,15.96989442949789,18.013177796350075,2.043283366852185,0.701886983586903,True
2096-2100,16.226465577971027,18.995242300976873,2.768776723005846,0.5382948415243431,True
