period,ssp245_mean,ssp585_mean,diff_585_minus_245,noise_sd,distinguishable
2026-2045,78.0119072489385,60.032108396976604,-17.979798851961895,26.183152460162923,False
2046-2055,71.43844513556454,72.98775373750212,1.5493086019375824,23.340485740777755,False
2056-2065,72.95777805713021,83.31858218006681,10.3608041229366,32.16274784245861,False
2066-2075,66.41354337786734,63.03013174440222,-3.3834116334651227,17.691664661929313,False
2076-2085,83.55340508390344,84.56231857227695,1.0089134883735085,36.50535691797789,False
2086-2095,78.26609672741624,61.900830137717,-16.36526658969924,30.016245511198736,False
2096-2100,65.7004929438895,89.98217982813553,24.281686884246028,21.474140692836894,True
