valid_time,latitude,longitude,tp,t2m,u10,v10,d2m
1990-01-12 12:00:00,37.5,-6.0,0.0,285.68805,-2.1791992,-1.210846,279.7286
1990-01-12 12:00:00,37.5,-5.75,0.0,285.48297,-2.2856445,-1.4403381,279.7462
1990-01-12 18:00:00,37.25,-6.0,0.0,283.5548,-1.3245087,-1.6981201,280.3871
1990-01-12 18:00:00,37.25,-5.75,0.0,283.422,-1.0979462,-1.6785889,280.1781
1990-01-12 18:00:00,37.5,-6.0,0.0,284.7599,-1.8596649,-0.7059326,280.03552
1990-01-12 18:00:00,37.5,-5.75,0.0,284.20715,-2.0793915,-1.1395264,280.09216
1990-01-13 00:00:00,37.25,-6.0,0.0,278.49255,-0.98272705,-1.7055969,277.08353
1990-01-13 00:00:00,37.25,-5.75,0.0,277.72107,-1.7405396,-1.0952454,276.55618
1990-01-13 00:00:00,37.5,-6.0,0.0,278.19568,-0.24249268,-1.8540344,276.96634
1990-01-13 00:00:00,37.5,-5.75,0.0,278.03943,-0.65753174,-1.6001282,276.7222
1990-01-13 06:00:00,37.25,-6.0,0.0,277.54355,-1.445404,-1.5102081,276.36017
1990-01-13 06:00:00,37.25,-5.75,0.0,277.18222,-1.7276306,-0.9516144,276.15704
1990-01-13 06:00:00,37.5,-6.0,0.0,277.83066,-1.1670837,-1.7123566,276.18243
1990-01-13 06:00:00,37.5,-5.75,0.0,278.2662,-1.7315369,-1.7797394,276.68634
1990-01-13 12:00:00,37.25,-6.0,0.0,286.5712,-1.9500732,-2.0543518,280.79675
1990-01-13 12:00:00,37.25,-5.75,0.0,286.67276,-1.6444092,-1.9440002,280.76746
1990-01-13 12:00:00,37.5,-6.0,0.0,286.77823,-2.3045654,-1.6315002,281.0194
1990-01-13 12:00:00,37.5,-5.75,0.0,286.4794,-2.3572998,-1.7779846,281.09753
1990-01-13 18:00:00,37.25,-6.0,0.0,286.6696,-0.19364929,-1.7591248,281.63324
1990-01-13 18:00:00,37.25,-5.75,0.0,286.6774,-0.24931335,-1.9378357,281.49457
1990-01-13 18:00:00,37.5,-6.0,0.0,288.24576,0.19502258,-0.34994507,281.3227
1990-01-13 18:00:00,37.5,-5.75,0.0,287.6774,-0.41142273,-0.78060913,281.56097
1990-01-14 00:00:00,37.25,-6.0,0.0,282.76544,-0.018798828,-1.7438049,280.59058
1990-01-14 00:00:00,37.25,-5.75,0.0,280.94708,-0.82250977,-0.38345337,279.30542
1990-01-14 00:00:00,37.5,-6.0,0.0,281.62482,0.30932617,-1.5387268,279.82104
1990-01-14 00:00:00,37.5,-5.75,0.0,280.65997,-0.09887695,-1.4811096,279.49683
1990-01-14 06:00:00,37.25,-6.0,0.0,278.38757,-0.9257965,-1.7423096,277.11774
1990-01-14 06:00:00,37.25,-5.75,0.0,277.92273,-1.4756012,-0.87805176,276.774
1990-01-14 06:00:00,37.5,-6.0,0.0,279.97742,-0.1709137,-1.9815674,277.5064
1990-01-14 06:00:00,37.5,-5.75,0.0,278.96765,-0.46876526,-1.6251221,277.3853
1990-01-14 12:00:00,37.25,-6.0,0.0,287.27924,-1.552124,-2.2492828,280.974
1990-01-14 12:00:00,37.25,-5.75,0.0,286.99603,-1.442749,-2.1604156,281.10095
1990-01-14 12:00:00,37.5,-6.0,0.0,287.46088,-1.7025146,-2.016861,280.19275
1990-01-14 12:00:00,37.5,-5.75,0.0,286.91205,-1.8275146,-2.086197,280.5326
1990-01-14 18:00:00,37.25,-6.0,0.0,288.12048,-1.277359,-1.4891815,281.2828
1990-01-14 18:00:00,37.25,-5.75,0.0,286.50525,-1.9443512,-1.4774628,281.8375
1990-01-14 18:00:00,37.5,-6.0,0.0,289.78455,-0.34474182,-0.9764862,279.9957
1990-01-14 18:00:00,37.5,-5.75,0.0,287.8119,-1.5146637,-0.84562683,281.48788
1990-01-15 00:00:00,37.25,-6.0,0.0,281.078,-0.38226318,-1.9120331,278.48254
1990-01-15 00:00:00,37.25,-5.75,0.0,279.92175,-1.7377319,-1.3827362,278.17004
1990-01-15 00:00:00,37.5,-6.0,0.0,281.81433,0.08062744,-2.1385956,278.0255
1990-01-15 00:00:00,37.5,-5.75,0.0,280.67957,-0.21331787,-1.8622284,278.06067
1990-01-15 06:00:00,37.25,-6.0,0.0,278.4338,-1.1245422,-1.5625458,277.15765
1990-01-15 06:00:00,37.25,-5.75,0.0,278.0002,-1.4780579,-0.9629364,277.18304
1990-01-15 06:00:00,37.5,-6.0,0.0,279.0588,-0.31399536,-1.9502411,277.30414
1990-01-15 06:00:00,37.5,-5.75,0.0,278.88498,-0.89797974,-1.9648895,277.4018
1990-01-15 12:00:00,37.25,-6.0,0.0,286.16937,-2.3470306,-2.1215973,280.6801
1990-01-15 12:00:00,37.25,-5.75,0.0,286.06195,-2.2689056,-2.0786285,280.78558
1990-01-15 12:00:00,37.5,-6.0,0.0,286.3647,-2.5823822,-1.7290192,279.61957
1990-01-15 12:00:00,37.5,-5.75,0.0,285.92523,-2.82164,-1.9936676,279.6352
1990-01-15 18:00:00,37.25,-6.0,0.0,285.93103,-1.6302032,-2.1171722,279.79572
1990-01-15 18:00:00,37.25,-5.75,0.0,285.86072,-1.6946564,-2.1347504,279.84454
1990-01-15 18:00:00,37.5,-6.0,0.0,285.25134,-1.407547,-1.5693207,279.3426
1990-01-15 18:00:00,37.5,-5.75,0.0,285.61658,-1.8518829,-1.7392426,279.23517
1990-01-16 00:00:00,37.25,-6.0,0.0,280.30884,-1.6289978,-0.65948486,278.05502
1990-01-16 00:00:00,37.25,-5.75,0.0,280.7307,-1.789154,-0.2649536,278.71323
1990-01-16 00:00:00,37.5,-6.0,0.0,281.0979,-1.8223572,-1.3206177,277.2601
1990-01-16 00:00:00,37.5,-5.75,0.0,280.79126,-2.130951,-1.0217896,277.7855
1990-01-16 06:00:00,37.25,-6.0,0.0,280.1317,-2.4601135,-2.3412476,278.46555
1990-01-16 06:00:00,37.25,-5.75,0.0,280.03796,-2.6417542,-2.1781616,278.54953
1990-01-16 06:00:00,37.5,-6.0,0.0,279.9735,-2.0587463,-2.2572632,277.51633
1990-01-16 06:00:00,37.5,-5.75,0.0,279.57117,-2.5636292,-2.2484741,277.4382
1990-01-16 12:00:00,37.25,-6.0,0.0,287.63196,-3.7322693,-2.1893768,280.27057
1990-01-16 12:00:00,37.25,-5.75,0.0,287.82727,-3.5437927,-2.0399628,280.48932
1990-01-16 12:00:00,37.5,-6.0,0.0,287.24915,-3.97641,-1.2919159,279.33502
1990-01-16 12:00:00,37.5,-5.75,0.0,286.88,-4.0223083,-1.606369,279.22174
1990-01-16 18:00:00,37.25,-6.0,0.0,287.30908,-1.3868408,-1.7411346,281.50058
1990-01-16 18:00:00,37.25,-5.75,0.0,287.05322,-1.5362549,-1.2518768,281.32675
1990-01-16 18:00:00,37.5,-6.0,0.0,286.9087,-1.3917236,-1.9061737,281.05917
1990-01-16 18:00:00,37.5,-5.75,0.0,286.87744,-1.9122314,-1.6786346,281.21347
1990-01-17 00:00:00,37.25,-6.0,0.0,283.5296,-1.9728546,-1.3833771,280.29773
1990-01-17 00:00:00,37.25,-5.75,0.0,283.29718,-2.105667,-1.1695099,280.45984
1990-01-17 00:00:00,37.5,-6.0,0.0,283.41827,-1.6105499,-1.334549,279.25085
1990-01-17 00:00:00,37.5,-5.75,0.0,282.92804,-1.9709015,-1.3111115,279.411
1990-01-17 06:00:00,37.25,-6.0,0.0,280.31735,-1.7350311,-1.8706665,278.76935
1990-01-17 06:00:00,37.25,-5.75,0.0,280.46774,-1.9440155,-1.6294556,278.867
1990-01-17 06:00:00,37.5,-6.0,0.0,280.2451,-1.5240936,-1.7017212,278.05255
1990-01-17 06:00:00,37.5,-5.75,0.0,279.7568,-1.8824921,-1.7837524,278.0291
1990-01-17 12:00:00,37.25,-6.0,0.0,286.05307,-2.1795807,-1.556488,281.58554
1990-01-17 12:00:00,37.25,-5.75,0.0,286.26987,-2.1287994,-1.5711365,281.55624
1990-01-17 12:00:00,37.5,-6.0,0.0,285.73862,-2.81044,-1.1150818,280.6168
1990-01-17 12:00:00,37.5,-5.75,0.0,285.49448,-2.9618073,-1.4441833,280.4664
1990-01-17 18:00:00,37.25,-6.0,0.0,285.66815,-0.12557983,1.6321564,281.19366
1990-01-17 18:00:00,37.25,-5.75,1.43e-05,284.57635,-0.18807983,1.5227814,281.0589
1990-01-17 18:00:00,37.5,-6.0,0.0,284.70526,-1.1773376,0.5091095,280.38116
1990-01-17 18:00:00,37.5,-5.75,0.0,283.62323,-1.3531189,0.6624298,280.1878
1990-01-18 00:00:00,37.25,-6.0,0.0,282.61798,-1.2333527,-1.392395,280.71658
1990-01-18 00:00:00,37.25,-5.75,0.0,281.48126,-1.6728058,-0.26934814,280.1873
