valid_time,latitude,longitude,tp(total precipitation) meters,number,expver,t2m,u10,v10,d2m
1/1/1990 0:00,37.5,-6,0,0,1,285.942,0.94696045,-0.008071899,284.88287
1/1/1990 0:00,37.5,-5.75,0,0,1,284.97324,1.0690308,1.7526703,284.2149
1/1/1990 0:00,37.25,-6,0,0,1,285.4908,0.5387573,1.4079437,284.7813
1/1/1990 0:00,37.25,-5.75,0,0,1,285.81113,0.5084839,2.03685,285.0313
1/1/1990 6:00,37.5,-6,2.19E-05,0,1,284.8176,-0.49534607,-0.13485718,284.22357
1/1/1990 6:00,37.5,-5.75,5.72E-06,0,1,285.2297,-0.63108826,0.32803345,284.53998
1/1/1990 6:00,37.25,-6,3.34E-06,0,1,285.14377,-0.14964294,1.4022522,284.4521
1/1/1990 6:00,37.25,-5.75,7.63E-06,0,1,285.58322,-0.1662445,1.6942444,284.9345
1/1/1990 12:00,37.5,-6,0.000902176,0,1,285.0634,-0.47694397,0.36094666,285.0467
1/1/1990 12:00,37.5,-5.75,0.001163483,0,1,284.74307,0.22032166,0.87657166,284.72638
1/1/1990 12:00,37.25,-6,0.000840187,0,1,285.79776,0.7818451,1.3541107,285.55255
1/1/1990 12:00,37.25,-5.75,0.000607491,0,1,285.81143,0.9146576,1.7984467,285.57404
1/1/1990 18:00,37.5,-6,1.43E-06,0,1,285.9039,1.3531952,0.9916992,284.38293
1/1/1990 18:00,37.5,-5.75,4.77E-07,0,1,286.30234,1.5446014,1.2788086,284.90637
1/1/1990 18:00,37.25,-6,9.54E-07,0,1,285.69687,0.998703,1.2006836,284.65442
1/1/1990 18:00,37.25,-5.75,6.25E-05,0,1,285.69882,1.1637421,1.5336914,284.81653
1/2/1990 0:00,37.5,-6,0,0,1,281.60556,-0.13949585,-1.7155457,281.1847
1/2/1990 0:00,37.5,-5.75,0,0,1,282.86337,-0.3465271,-0.69503784,282.48938
1/2/1990 0:00,37.25,-6,0,0,1,283.2169,0.764801,-0.15304565,282.8136
1/2/1990 0:00,37.25,-5.75,0,0,1,283.58408,-0.19223022,1.4231262,283.10657
1/2/1990 6:00,37.5,-6,0,0,1,282.97754,-1.2980347,-0.81329346,281.92993
1/2/1990 6:00,37.5,-5.75,4.10E-05,0,1,283.49316,-1.5744019,-0.87286377,282.30103
1/2/1990 6:00,37.25,-6,9.54E-07,0,1,282.74707,-1.4035034,-0.21173096,282.18774
1/2/1990 6:00,37.25,-5.75,4.77E-05,0,1,283.30176,-1.2755737,0.1906128,282.76978
1/2/1990 12:00,37.5,-6,3.24E-05,0,1,286.75458,-0.8001251,2.711258,282.6057
1/2/1990 12:00,37.5,-5.75,1.24E-05,0,1,286.83075,-0.673172,2.4886017,282.81665
1/2/1990 12:00,37.25,-6,5.87E-05,0,1,287.21747,-0.4749298,2.3743439,284.1682
1/2/1990 12:00,37.25,-5.75,2.19E-05,0,1,287.5124,-0.04133606,2.3274689,283.89673
1/2/1990 18:00,37.5,-6,0,0,1,286.494,-1.1281586,1.8989563,284.3884
1/2/1990 18:00,37.5,-5.75,0,0,1,286.38657,-0.71507263,2.1684875,284.19113
1/2/1990 18:00,37.25,-6,0,0,1,287.49008,-0.5412445,2.2173157,285.36105
1/2/1990 18:00,37.25,-5.75,0,0,1,287.50766,-0.1457367,1.9712219,285.19894
1/3/1990 0:00,37.5,-6,0.000724793,0,1,286.8498,3.1438904,3.8817596,285.94543
1/3/1990 0:00,37.5,-5.75,0.001514912,0,1,286.8166,2.8059998,5.081955,285.66418
1/3/1990 0:00,37.25,-6,0.000695705,0,1,287.28925,3.013031,4.2997284,285.71497
1/3/1990 0:00,37.25,-5.75,0.001388073,0,1,287.40643,2.6077576,5.3085175,285.7345
1/3/1990 6:00,37.5,-6,0,0,1,282.6176,1.4381714,0.64888,281.56018
1/3/1990 6:00,37.5,-5.75,0,0,1,283.3188,1.892273,0.94477844,282.3883
1/3/1990 6:00,37.25,-6,0,0,1,283.19183,1.6676636,0.89790344,281.9547
1/3/1990 6:00,37.25,-5.75,8.58E-06,0,1,283.78558,1.8239136,1.0873566,282.9254
1/3/1990 12:00,37.5,-6,0.001736641,0,1,283.08002,-0.53938293,0.18830872,281.18622
1/3/1990 12:00,37.5,-5.75,0.002605438,0,1,282.6562,0.26335144,0.34846497,280.6667
1/3/1990 12:00,37.25,-6,0.001648426,0,1,283.5976,0.14811707,-0.44743347,281.37958
1/3/1990 12:00,37.25,-5.75,0.002463341,0,1,283.1855,0.7096405,-0.29508972,281.5827
1/3/1990 18:00,37.5,-6,1.24E-05,0,1,282.61743,1.2645874,-1.808548,280.36664
1/3/1990 18:00,37.5,-5.75,5.87E-05,0,1,282.54126,0.66400146,-1.0683136,280.73578
1/3/1990 18:00,37.25,-6,4.53E-05,0,1,282.88306,1.7704468,-1.7958527,280.60687
1/3/1990 18:00,37.25,-5.75,0.000733852,0,1,282.39478,1.4862671,-1.0038605,280.91547
1/4/1990 0:00,37.5,-6,0,0,1,280.31348,1.5796661,-1.7529755,277.78967
1/4/1990 0:00,37.5,-5.75,0,0,1,280.0713,1.428299,-1.425827,277.8756
1/4/1990 0:00,37.25,-6,0,0,1,280.5498,1.9663849,-1.5957489,278.0963
1/4/1990 0:00,37.25,-5.75,0,0,1,279.80762,2.2554474,-0.86235046,278.19788
1/4/1990 6:00,37.5,-6,0,0,1,278.44992,1.3626709,-1.6140747,276.62732
1/4/1990 6:00,37.5,-5.75,0,0,1,277.3386,2.3675537,-1.2908325,275.9828
1/4/1990 6:00,37.25,-6,0,0,1,278.73508,1.7064209,-1.2908325,277.12927
1/4/1990 6:00,37.25,-5.75,0,0,1,277.6179,2.0687256,0.10272217,276.5746
1/4/1990 12:00,37.5,-6,0,0,1,285.34445,0.16442871,-1.7795715,280.50577
1/4/1990 12:00,37.5,-5.75,0,0,1,284.9929,0.44958496,-1.9778137,280.29678
1/4/1990 12:00,37.25,-6,0,0,1,285.1882,0.35095215,-1.3088684,280.59756
1/4/1990 12:00,37.25,-5.75,0,0,1,284.77414,0.5159912,-1.3596497,280.45303
1/4/1990 18:00,37.5,-6,0,0,1,283.46472,1.9364929,-1.0010529,279.91754
1/4/1990 18:00,37.5,-5.75,0,0,1,284.41003,1.8183289,-0.7627716,279.77692
1/4/1990 18:00,37.25,-6,0,0,1,283.77136,2.204071,-0.06745911,280.75348
1/4/1990 18:00,37.25,-5.75,0,0,1,285.37878,1.7099304,0.55851746,280.66754
1/5/1990 0:00,37.5,-6,0,0,1,279.5108,0.15377808,-1.4641113,278.46112
1/5/1990 0:00,37.5,-5.75,0,0,1,278.74908,0.03366089,-1.9963379,277.74628
1/5/1990 0:00,37.25,-6,0,0,1,280.21002,0.25924683,-2.0217285,278.84003
1/5/1990 0:00,37.25,-5.75,0,0,1,282.00494,-0.14993286,-1.6213379,279.51776
1/5/1990 6:00,37.5,-6,0,0,1,278.98462,-0.6168213,-1.2949524,277.942
1/5/1990 6:00,37.5,-5.75,0,0,1,278.30103,-1.0308838,-1.4853821,277.16464
1/5/1990 6:00,37.25,-6,0,0,1,279.50415,-0.7545166,-1.1738586,278.55136
1/5/1990 6:00,37.25,-5.75,0,0,1,278.32837,-1.2271729,-0.9482727,277.65488
1/5/1990 12:00,37.5,-6,0,0,1,285.11255,-1.8098145,-1.0388336,280.11615
1/5/1990 12:00,37.5,-5.75,0,0,1,284.92114,-1.9719238,-1.2751617,280.31342
1/5/1990 12:00,37.25,-6,0,0,1,285.2473,-1.6535645,-1.7605133,280.60248
1/5/1990 12:00,37.25,-5.75,0,0,1,285.4641,-1.5305176,-1.857193,280.71576
1/5/1990 18:00,37.5,-6,0,0,1,285.57645,-0.40498352,-1.2293091,281.6696
1/5/1990 18:00,37.5,-5.75,0,0,1,284.27176,-0.7780304,-2.0427856,282.03287
1/5/1990 18:00,37.25,-6,0,0,1,284.52176,0.2532196,-2.4334106,282.0895
1/5/1990 18:00,37.25,-5.75,0,0,1,284.637,0.2297821,-2.073059,282.31998
1/6/1990 0:00,37.5,-6,0,0,1,280.55072,-0.99458313,-1.4914246,278.93137
1/6/1990 0:00,37.5,-5.75,0,0,1,280.81635,-1.36763,-0.85861206,279.40988
1/6/1990 0:00,37.25,-6,0,0,1,280.74017,-2.0141144,-0.94454956,279.63058
1/6/1990 0:00,37.25,-5.75,0,0,1,280.84174,-1.8529816,0.103302,279.96262
1/6/1990 6:00,37.5,-6,0,0,1,280.57886,-0.7301178,-1.8099518,279.3861
1/6/1990 6:00,37.5,-5.75,0,0,1,280.8933,-1.5601959,-1.7708893,279.98572
1/6/1990 6:00,37.25,-6,0,0,1,280.51636,-1.2125397,-1.7660065,279.7162
1/6/1990 6:00,37.25,-5.75,0,0,1,281.1765,-1.67836,-1.3031158,280.3197
1/6/1990 12:00,37.5,-6,0,0,1,287.18304,-2.0038605,-0.33309937,283.32104
1/6/1990 12:00,37.5,-5.75,0,0,1,287.2475,-2.1581573,-0.033294678,283.27417
1/6/1990 12:00,37.25,-6,0,0,1,287.5014,-1.2040558,-0.9434509,283.57886
1/6/1990 12:00,37.25,-5.75,0,0,1,287.98578,-0.84565735,-0.6651306,283.65308
1/6/1990 18:00,37.5,-6,0,0,1,287.05853,-0.17259216,-1.6957855,283.12494
1/6/1990 18:00,37.5,-5.75,0,0,1,285.39252,-0.5827484,-1.9887543,282.8769
1/6/1990 18:00,37.25,-6,0,0,1,285.90033,0.3567047,-1.6889496,283.65228
1/6/1990 18:00,37.25,-5.75,0,0,1,286.3593,0.30299377,-1.9174652,283.62885
1/7/1990 0:00,37.5,-6,0,0,1,282.41132,-0.08509827,-1.1451721,281.3886
1/7/1990 0:00,37.5,-5.75,0,0,1,282.2492,-0.5558014,-1.1246643,281.0683
1/7/1990 0:00,37.25,-6,0,0,1,282.71405,-0.06752014,-1.7721252,281.5683
1/7/1990 0:00,37.25,-5.75,0,0,1,282.88397,-1.0089264,-0.48599243,281.68158
1/7/1990 6:00,37.5,-6,0,0,1,280.66998,-0.22850037,-1.1671143,279.83344
1/7/1990 6:00,37.5,-5.75,0,0,1,281.46686,-0.6962738,-0.95422363,280.3979
1/7/1990 6:00,37.25,-6,0,0,1,280.99615,-0.5214691,-0.8594971,280.70844
1/7/1990 6:00,37.25,-5.75,0,0,1,281.2657,-0.8867035,-0.30773926,280.89594
1/7/1990 12:00,37.5,-6,0,0,1,287.66895,-0.39787292,-0.3734436,283.3796
1/7/1990 12:00,37.5,-5.75,0,0,1,287.4619,-0.22990417,-0.57266235,283.30734
1/7/1990 12:00,37.25,-6,0,0,1,287.34473,-0.33439636,-0.5502014,283.56125
1/7/1990 12:00,37.25,-5.75,0,0,1,287.66113,-0.25431824,-0.644928,283.55344
1/7/1990 18:00,37.5,-6,0,0,1,288.3274,1.6698303,0.24263,283.83344
1/7/1990 18:00,37.5,-5.75,0,0,1,287.88013,1.3075256,0.30415344,283.85297
1/7/1990 18:00,37.25,-6,0,0,1,288.5598,1.1444397,0.21040344,284.06195
1/7/1990 18:00,37.25,-5.75,0,0,1,288.2766,0.87490845,-0.272995,283.93695
1/8/1990 0:00,37.5,-6,0,0,1,283.65076,-1.3987274,-2.9762726,278.94836
1/8/1990 0:00,37.5,-5.75,0,0,1,283.7484,-1.3821259,-2.7760773,279.66516
1/8/1990 0:00,37.25,-6,0,0,1,283.92224,-1.4211884,-2.8297882,280.81165
1/8/1990 0:00,37.25,-5.75,0,0,1,283.75037,-1.5998993,-2.1588898,281.5382
1/8/1990 6:00,37.5,-6,0,0,1,281.92273,-2.2774506,-2.995575,276.93262
1/8/1990 6:00,37.5,-5.75,0,0,1,281.62585,-2.588974,-3.174286,277.05566
1/8/1990 6:00,37.25,-6,0,0,1,281.55945,-2.3497162,-2.8510437,278.55957
1/8/1990 6:00,37.25,-5.75,0,0,1,281.1493,-2.4297943,-2.5658875,278.99512
1/8/1990 12:00,37.5,-6,0,0,1,286.40356,-4.5746,-3.1118622,277.79758
1/8/1990 12:00,37.5,-5.75,0,0,1,286.14185,-4.8929596,-3.1372528,277.7839
1/8/1990 12:00,37.25,-6,0,0,1,286.38403,-4.5003815,-3.3374481,278.52414
1/8/1990 12:00,37.25,-5.75,0,0,1,286.3274,-4.2298737,-2.9995575,279.00266
1/8/1990 18:00,37.5,-6,0,0,1,285.55414,-2.7853546,-2.5624084,278.2186
1/8/1990 18:00,37.5,-5.75,0,0,1,285.5053,-3.136917,-2.592682,278.2108
1/8/1990 18:00,37.25,-6,0,0,1,286.45844,-2.800003,-3.123932,278.90024
1/8/1990 18:00,37.25,-5.75,0,0,1,286.5385,-2.659378,-2.9579163,279.41977
1/9/1990 0:00,37.5,-6,0,0,1,283.93817,-3.403305,-2.3720398,277.13477
1/9/1990 0:00,37.5,-5.75,0,0,1,283.57294,-3.7431488,-2.422821,276.98047
1/9/1990 0:00,37.25,-6,0,0,1,283.5163,-2.604477,-2.2255554,277.99023
1/9/1990 0:00,37.25,-5.75,0,0,1,283.1042,-2.5302582,-1.7245789,278.61523
1/9/1990 6:00,37.5,-6,0,0,1,281.2543,-2.8885498,-2.5857391,276.35352
1/9/1990 6:00,37.5,-5.75,0,0,1,280.8168,-3.2801514,-2.7615204,276.20312
1/9/1990 6:00,37.25,-6,0,0,1,280.85587,-2.8739014,-2.5554657,277.45508
1/9/1990 6:00,37.25,-5.75,0,0,1,280.5668,-2.9891357,-2.2351532,277.82617
1/9/1990 12:00,37.5,-6,0,0,1,286.31403,-3.7406158,-2.1671295,278.91248
1/9/1990 12:00,37.5,-5.75,0,0,1,286.0406,-3.9261627,-2.2921295,278.891
1/9/1990 12:00,37.25,-6,0,0,1,286.4488,-3.391983,-2.7247467,279.37146
1/9/1990 12:00,37.25,-5.75,0,0,1,286.50153,-3.0091705,-2.6534576,279.432
1/9/1990 18:00,37.5,-6,0,0,1,284.75073,-1.5593414,-1.8849792,279.17957
1/9/1990 18:00,37.5,-5.75,0,0,1,285.12378,-1.8943024,-2.2013855,278.90613
1/9/1990 18:00,37.25,-6,0,0,1,285.94995,-1.5525055,-2.7297058,279.8944
1/9/1990 18:00,37.25,-5.75,0,0,1,285.82104,-1.4294586,-2.575409,280.23425
1/10/1990 0:00,37.5,-6,0,0,1,280.70428,-0.8127594,-2.0278778,276.6108
1/10/1990 0:00,37.5,-5.75,0,0,1,280.66913,-1.0979156,-2.0903778,276.56198
1/10/1990 0:00,37.25,-6,0,0,1,281.19843,-1.2209625,-1.8481903,277.69675
1/10/1990 0:00,37.25,-5.75,0,0,1,280.64374,-1.478775,-1.2798309,278.0483
1/10/1990 6:00,37.5,-6,0,0,1,278.19693,-0.88609314,-2.0798798,275.49194
1/10/1990 6:00,37.5,-5.75,0,0,1,278.1696,-1.3235931,-2.2839813,275.16577
1/10/1990 6:00,37.25,-6,0,0,1,278.736,-1.2913666,-2.1228485,276.45874
1/10/1990 6:00,37.25,-5.75,0,0,1,278.3571,-1.618515,-1.7439423,276.80444
1/10/1990 12:00,37.5,-6,0,0,1,285.58987,-2.908661,-1.9384155,277.74152
1/10/1990 12:00,37.5,-5.75,0,0,1,285.2012,-3.0531921,-2.1591187,277.71808
1/10/1990 12:00,37.25,-6,0,0,1,285.6758,-2.54245,-2.4110718,279.18097
1/10/1990 12:00,37.25,-5.75,0,0,1,285.72464,-2.308075,-2.423767,279.80792
1/10/1990 18:00,37.5,-6,0,0,1,283.14212,-1.1746368,-2.2387543,278.04022
1/10/1990 18:00,37.5,-5.75,0,0,1,283.2847,-1.2410431,-1.6235199,278.03436
1/10/1990 18:00,37.25,-6,0,0,1,283.73587,-0.9803009,-1.8744965,278.14764
1/10/1990 18:00,37.25,-5.75,0,0,1,283.64017,-1.076004,-1.772934,278.10858
1/11/1990 0:00,37.5,-6,0,0,1,282.01404,-1.1465912,-3.346222,275.84753
1/11/1990 0:00,37.5,-5.75,0,0,1,281.78162,-1.5821381,-3.3452454,275.9823
1/11/1990 0:00,37.25,-6,0,0,1,281.63318,-1.1309662,-3.236847,276.4491
1/11/1990 0:00,37.25,-5.75,0,0,1,281.1703,-1.4922943,-2.7329407,276.49988
1/11/1990 6:00,37.5,-6,0,0,1,279.36905,-2.5215454,-2.965088,275.33856
1/11/1990 6:00,37.5,-5.75,0,0,1,279.04092,-2.921936,-3.027588,275.31317
1/11/1990 6:00,37.25,-6,0,0,1,278.91202,-2.279358,-3.0344238,275.4323
1/11/1990 6:00,37.25,-5.75,0,0,1,278.4042,-2.4483032,-2.6174316,275.6042
1/11/1990 12:00,37.5,-6,0,0,1,285.1162,-3.324463,-1.8630066,277.62888
1/11/1990 12:00,37.5,-5.75,0,0,1,284.95996,-3.5080566,-2.1139832,277.76364
1/11/1990 12:00,37.25,-6,0,0,1,284.96973,-2.8986816,-2.3210144,277.9199
1/11/1990 12:00,37.25,-5.75,0,0,1,284.95605,-2.6623535,-2.3268738,277.90622
1/11/1990 18:00,37.5,-6,0,0,1,282.92606,-1.7853546,-1.3734436,279.1782
1/11/1990 18:00,37.5,-5.75,0,0,1,283.803,-1.7834015,-1.8685608,279.311
1/11/1990 18:00,37.25,-6,0,0,1,283.9866,-0.90449524,-2.2113342,279.40085
1/11/1990 18:00,37.25,-5.75,0,0,1,284.27176,-0.713089,-2.1078186,279.39304
1/12/1990 0:00,37.5,-6,0,0,1,279.16895,-0.9281769,-1.7018738,277.0377
1/12/1990 0:00,37.5,-5.75,0,0,1,279.74707,-1.5736847,-1.8200378,277.07675
1/12/1990 0:00,37.25,-6,0,0,1,278.81543,-1.2758331,-1.5895691,277.0162
1/12/1990 0:00,37.25,-5.75,0,0,1,278.542,-1.7484894,-1.0260925,276.96933
1/12/1990 6:00,37.5,-6,0,0,1,278.07,-1.296524,-1.8397675,275.886
1/12/1990 6:00,37.5,-5.75,0,0,1,278.06805,-1.8853912,-1.9442596,275.97192
1/12/1990 6:00,37.25,-6,0,0,1,277.57196,-1.2320709,-1.5721893,275.86646
1/12/1990 6:00,37.25,-5.75,0,0,1,277.16962,-1.4889069,-1.0702362,275.91138
1/12/1990 12:00,37.5,-6,0,0,1,285.68805,-2.1791992,-1.210846,279.7286
1/12/1990 12:00,37.5,-5.75,0,0,1,285.48297,-2.2856445,-1.4403381,279.7462
1/12/1990 12:00,37.25,-6,0,0,1,285.76617,-1.5209961,-1.5555725,280.54892
1/12/1990 12:00,37.25,-5.75,0,0,1,285.92438,-1.2416992,-1.4510803,280.8204
1/12/1990 18:00,37.5,-6,0,0,1,284.7599,-1.8596649,-0.7059326,280.03552
1/12/1990 18:00,37.5,-5.75,0,0,1,284.20715,-2.0793915,-1.1395264,280.09216
1/12/1990 18:00,37.25,-6,0,0,1,283.5548,-1.3245087,-1.6981201,280.3871
1/12/1990 18:00,37.25,-5.75,0,0,1,283.422,-1.0979462,-1.6785889,280.1781
1/13/1990 0:00,37.5,-6,0,0,1,278.19568,-0.24249268,-1.8540344,276.96634
1/13/1990 0:00,37.5,-5.75,0,0,1,278.03943,-0.65753174,-1.6001282,276.7222
1/13/1990 0:00,37.25,-6,0,0,1,278.49255,-0.98272705,-1.7055969,277.08353
1/13/1990 0:00,37.25,-5.75,0,0,1,277.72107,-1.7405396,-1.0952454,276.55618
1/13/1990 6:00,37.5,-6,0,0,1,277.83066,-1.1670837,-1.7123566,276.18243
1/13/1990 6:00,37.5,-5.75,0,0,1,278.2662,-1.7315369,-1.7797394,276.68634
1/13/1990 6:00,37.25,-6,0,0,1,277.54355,-1.445404,-1.5102081,276.36017
1/13/1990 6:00,37.25,-5.75,0,0,1,277.18222,-1.7276306,-0.9516144,276.15704
1/13/1990 12:00,37.5,-6,0,0,1,286.77823,-2.3045654,-1.6315002,281.0194
1/13/1990 12:00,37.5,-5.75,0,0,1,286.4794,-2.3572998,-1.7779846,281.09753
1/13/1990 12:00,37.25,-6,0,0,1,286.5712,-1.9500732,-2.0543518,280.79675
1/13/1990 12:00,37.25,-5.75,0,0,1,286.67276,-1.6444092,-1.9440002,280.76746
1/13/1990 18:00,37.5,-6,0,0,1,288.24576,0.19502258,-0.34994507,281.3227
1/13/1990 18:00,37.5,-5.75,0,0,1,287.6774,-0.41142273,-0.78060913,281.56097
1/13/1990 18:00,37.25,-6,0,0,1,286.6696,-0.19364929,-1.7591248,281.63324
1/13/1990 18:00,37.25,-5.75,0,0,1,286.6774,-0.24931335,-1.9378357,281.49457
1/14/1990 0:00,37.5,-6,0,0,1,281.62482,0.30932617,-1.5387268,279.82104
1/14/1990 0:00,37.5,-5.75,0,0,1,280.65997,-0.09887695,-1.4811096,279.49683
1/14/1990 0:00,37.25,-6,0,0,1,282.76544,-0.018798828,-1.7438049,280.59058
1/14/1990 0:00,37.25,-5.75,0,0,1,280.94708,-0.82250977,-0.38345337,279.30542
1/14/1990 6:00,37.5,-6,0,0,1,279.97742,-0.1709137,-1.9815674,277.5064
1/14/1990 6:00,37.5,-5.75,0,0,1,278.96765,-0.46876526,-1.6251221,277.3853
1/14/1990 6:00,37.25,-6,0,0,1,278.38757,-0.9257965,-1.7423096,277.11774
1/14/1990 6:00,37.25,-5.75,0,0,1,277.92273,-1.4756012,-0.87805176,276.774
1/14/1990 12:00,37.5,-6,0,0,1,287.46088,-1.7025146,-2.016861,280.19275
1/14/1990 12:00,37.5,-5.75,0,0,1,286.91205,-1.8275146,-2.086197,280.5326
1/14/1990 12:00,37.25,-6,0,0,1,287.27924,-1.552124,-2.2492828,280.974
1/14/1990 12:00,37.25,-5.75,0,0,1,286.99603,-1.442749,-2.1604156,281.10095
1/14/1990 18:00,37.5,-6,0,0,1,289.78455,-0.34474182,-0.9764862,279.9957
1/14/1990 18:00,37.5,-5.75,0,0,1,287.8119,-1.5146637,-0.84562683,281.48788
1/14/1990 18:00,37.25,-6,0,0,1,288.12048,-1.277359,-1.4891815,281.2828
1/14/1990 18:00,37.25,-5.75,0,0,1,286.50525,-1.9443512,-1.4774628,281.8375
1/15/1990 0:00,37.5,-6,0,0,1,281.81433,0.08062744,-2.1385956,278.0255
1/15/1990 0:00,37.5,-5.75,0,0,1,280.67957,-0.21331787,-1.8622284,278.06067
1/15/1990 0:00,37.25,-6,0,0,1,281.078,-0.38226318,-1.9120331,278.48254
1/15/1990 0:00,37.25,-5.75,0,0,1,279.92175,-1.7377319,-1.3827362,278.17004
1/15/1990 6:00,37.5,-6,0,0,1,279.0588,-0.31399536,-1.9502411,277.30414
1/15/1990 6:00,37.5,-5.75,0,0,1,278.88498,-0.89797974,-1.9648895,277.4018
1/15/1990 6:00,37.25,-6,0,0,1,278.4338,-1.1245422,-1.5625458,277.15765
1/15/1990 6:00,37.25,-5.75,0,0,1,278.0002,-1.4780579,-0.9629364,277.18304
1/15/1990 12:00,37.5,-6,0,0,1,286.3647,-2.5823822,-1.7290192,279.61957
1/15/1990 12:00,37.5,-5.75,0,0,1,285.92523,-2.82164,-1.9936676,279.6352
1/15/1990 12:00,37.25,-6,0,0,1,286.16937,-2.3470306,-2.1215973,280.6801
1/15/1990 12:00,37.25,-5.75,0,0,1,286.06195,-2.2689056,-2.0786285,280.78558
1/15/1990 18:00,37.5,-6,0,0,1,285.25134,-1.407547,-1.5693207,279.3426
1/15/1990 18:00,37.5,-5.75,0,0,1,285.61658,-1.8518829,-1.7392426,279.23517
1/15/1990 18:00,37.25,-6,0,0,1,285.93103,-1.6302032,-2.1171722,279.79572
1/15/1990 18:00,37.25,-5.75,0,0,1,285.86072,-1.6946564,-2.1347504,279.84454
1/16/1990 0:00,37.5,-6,0,0,1,281.0979,-1.8223572,-1.3206177,277.2601
1/16/1990 0:00,37.5,-5.75,0,0,1,280.79126,-2.130951,-1.0217896,277.7855
1/16/1990 0:00,37.25,-6,0,0,1,280.30884,-1.6289978,-0.65948486,278.05502
1/16/1990 0:00,37.25,-5.75,0,0,1,280.7307,-1.789154,-0.2649536,278.71323
1/16/1990 6:00,37.5,-6,0,0,1,279.9735,-2.0587463,-2.2572632,277.51633
1/16/1990 6:00,37.5,-5.75,0,0,1,279.57117,-2.5636292,-2.2484741,277.4382
1/16/1990 6:00,37.25,-6,0,0,1,280.1317,-2.4601135,-2.3412476,278.46555
1/16/1990 6:00,37.25,-5.75,0,0,1,280.03796,-2.6417542,-2.1781616,278.54953
1/16/1990 12:00,37.5,-6,0,0,1,287.24915,-3.97641,-1.2919159,279.33502
1/16/1990 12:00,37.5,-5.75,0,0,1,286.88,-4.0223083,-1.606369,279.22174
1/16/1990 12:00,37.25,-6,0,0,1,287.63196,-3.7322693,-2.1893768,280.27057
1/16/1990 12:00,37.25,-5.75,0,0,1,287.82727,-3.5437927,-2.0399628,280.48932
1/16/1990 18:00,37.5,-6,0,0,1,286.9087,-1.3917236,-1.9061737,281.05917
1/16/1990 18:00,37.5,-5.75,0,0,1,286.87744,-1.9122314,-1.6786346,281.21347
1/16/1990 18:00,37.25,-6,0,0,1,287.30908,-1.3868408,-1.7411346,281.50058
1/16/1990 18:00,37.25,-5.75,0,0,1,287.05322,-1.5362549,-1.2518768,281.32675
1/17/1990 0:00,37.5,-6,0,0,1,283.41827,-1.6105499,-1.334549,279.25085
1/17/1990 0:00,37.5,-5.75,0,0,1,282.92804,-1.9709015,-1.3111115,279.411
1/17/1990 0:00,37.25,-6,0,0,1,283.5296,-1.9728546,-1.3833771,280.29773
1/17/1990 0:00,37.25,-5.75,0,0,1,283.29718,-2.105667,-1.1695099,280.45984
1/17/1990 6:00,37.5,-6,0,0,1,280.2451,-1.5240936,-1.7017212,278.05255
1/17/1990 6:00,37.5,-5.75,0,0,1,279.7568,-1.8824921,-1.7837524,278.0291
1/17/1990 6:00,37.25,-6,0,0,1,280.31735,-1.7350311,-1.8706665,278.76935
1/17/1990 6:00,37.25,-5.75,0,0,1,280.46774,-1.9440155,-1.6294556,278.867
1/17/1990 12:00,37.5,-6,0,0,1,285.73862,-2.81044,-1.1150818,280.6168
1/17/1990 12:00,37.5,-5.75,0,0,1,285.49448,-2.9618073,-1.4441833,280.4664
1/17/1990 12:00,37.25,-6,0,0,1,286.05307,-2.1795807,-1.556488,281.58554
1/17/1990 12:00,37.25,-5.75,0,0,1,286.26987,-2.1287994,-1.5711365,281.55624
1/17/1990 18:00,37.5,-6,0,0,1,284.70526,-1.1773376,0.5091095,280.38116
1/17/1990 18:00,37.5,-5.75,0,0,1,283.62323,-1.3531189,0.6624298,280.1878
1/17/1990 18:00,37.25,-6,0,0,1,285.66815,-0.12557983,1.6321564,281.19366
1/17/1990 18:00,37.25,-5.75,1.43E-05,0,1,284.57635,-0.18807983,1.5227814,281.0589
1/18/1990 0:00,37.5,-6,0,0,1,280.36798,-0.20405579,-1.4002075,278.99002
1/18/1990 0:00,37.5,-5.75,0,0,1,279.97345,-0.8915558,-1.4763794,278.824
1/18/1990 0:00,37.25,-6,0,0,1,282.61798,-1.2333527,-1.392395,280.71658
1/18/1990 0:00,37.25,-5.75,0,0,1,281.48126,-1.6728058,-0.26934814,280.1873
1/18/1990 6:00,37.5,-6,0,0,1,277.59778,-0.24133301,-1.4016876,276.53204
1/18/1990 6:00,37.5,-5.75,0,0,1,277.12122,-0.62805176,-1.2493439,276.34454
1/18/1990 6:00,37.25,-6,0,0,1,278.81067,-0.94348145,-1.1253204,278.5711
1/18/1990 6:00,37.25,-5.75,0,0,1,277.16223,-1.1104736,-0.485672,276.95782
1/18/1990 12:00,37.5,-6,0,0,1,285.24036,-1.4245148,-0.81355286,279.40622
1/18/1990 12:00,37.5,-5.75,0,0,1,284.69153,-1.5348663,-1.0313263,279.64645
1/18/1990 12:00,37.25,-6,0,0,1,284.77356,-1.1637726,-1.1719513,280.82028
1/18/1990 12:00,37.25,-5.75,0,0,1,285.01184,-1.1520538,-1.1709747,280.87888
1/18/1990 18:00,37.5,-6,0,0,1,286.79355,-0.38905334,0.45687866,280.37143
