valid_time,latitude,longitude,tp,t2m,u10,v10,d2m,number,expver,t2m_celsius,d2m_celsius
1991-06-18 06:00:00,39.75,22.25,0.0,296.99774,-0.2568817,-0.43167114,286.04663,0,0001,23.847748,12.896637
1991-06-18 06:00:00,39.75,22.5,0.0,297.1872,-0.18461609,0.13278198,287.92944,0,0001,24.0372,14.779449
1991-06-18 06:00:00,39.5,22.25,0.0,297.04462,0.1308136,0.3798523,287.83374,0,0001,23.894623,14.683746
1991-06-18 06:00:00,39.5,22.5,0.0,297.17548,0.062454224,0.47164917,285.29272,0,0001,24.025482,12.142731
1991-06-18 12:00:00,39.75,22.25,0.0,305.37433,0.9892731,1.1591339,285.74414,0,0001,32.224335,12.594147
1991-06-18 12:00:00,39.75,22.5,0.0,304.79034,-0.66600037,0.63471985,286.91797,0,0001,31.64035,13.767975
1991-06-18 12:00:00,39.5,22.25,0.0,307.99933,1.1875153,0.08979797,284.11328,0,0001,34.849335,10.963287
1991-06-18 12:00:00,39.5,22.5,0.0,307.01495,0.8896637,-0.06254578,285.00586,0,0001,33.86496,11.8558655
1991-06-18 18:00:00,39.75,22.25,0.0,301.01068,-1.6291962,1.2980652,288.51196,0,0001,27.860687,15.361969
1991-06-18 18:00:00,39.75,22.5,0.0,301.3271,-1.696579,1.0500183,290.32837,0,0001,28.177094,17.178375
1991-06-18 18:00:00,39.5,22.25,0.0,303.79584,-1.5852509,1.8019714,283.385,0,0001,30.645844,10.235016
1991-06-18 18:00:00,39.5,22.5,0.0,302.48138,-1.696579,0.7062683,285.90063,0,0001,29.33139,12.750641
1991-06-19 00:00:00,39.75,22.25,0.0,293.38876,0.4909668,-0.9510803,284.76044,0,0001,20.23877,11.610443
1991-06-19 00:00:00,39.75,22.5,0.0,294.0997,1.0583496,-0.5331116,285.9909,0,0001,20.949707,12.840912
1991-06-19 00:00:00,39.5,22.25,0.0,293.75595,0.8347168,1.3819275,284.92255,0,0001,20.605957,11.7725525
1991-06-19 00:00:00,39.5,22.5,0.0,293.2208,0.016357422,1.467865,286.02606,0,0001,20.0708,12.876068
1991-06-19 06:00:00,39.75,22.25,0.0,297.128,0.42539978,-0.99360657,287.96988,0,0001,23.977997,14.819885
1991-06-19 06:00:00,39.75,22.5,0.0,297.6358,0.14317322,-0.5365753,289.1027,0,0001,24.48581,15.952698
1991-06-19 06:00:00,39.5,22.25,0.0,297.96198,0.84825134,0.03666687,287.43277,0,0001,24.811981,14.282776
1991-06-19 06:00:00,39.5,22.5,0.0,297.55963,0.6851654,0.077682495,287.1613,0,0001,24.409637,14.0112915
1991-06-19 12:00:00,39.75,22.25,0.0,307.23346,1.7506561,0.5723572,285.8911,0,0001,34.083466,12.741119
1991-06-19 12:00:00,39.75,22.5,0.0,306.82135,-0.19758606,0.8633728,288.43213,0,0001,33.671356,15.282135
1991-06-19 12:00:00,39.5,22.25,0.0,310.1358,2.0309296,-0.9647522,281.83057,0,0001,36.98581,8.6805725
1991-06-19 12:00:00,39.5,22.5,0.0,309.15338,2.0553436,-0.68740845,283.78564,0,0001,36.003387,10.635651
1991-06-19 18:00:00,39.75,22.25,0.0,299.25616,2.47818,0.15953064,283.60803,0,0001,26.10617,10.458038
1991-06-19 18:00:00,39.75,22.5,0.0,299.0374,2.221344,1.0306244,287.3385,0,0001,25.88742,14.188507
1991-06-19 18:00:00,39.5,22.25,0.0,302.23077,3.7623596,-0.029922485,282.85022,0,0001,29.08078,9.700226
1991-06-19 18:00:00,39.5,22.5,0.0,302.18,2.839508,0.014022827,280.09045,0,0001,29.029999,6.94046
1991-06-20 00:00:00,39.75,22.25,0.0,295.4326,0.8659973,-1.0177765,283.36676,0,0001,22.282593,10.216766
1991-06-20 00:00:00,39.75,22.5,0.0,296.31345,1.6003723,0.03691101,282.9449,0,0001,23.163452,9.794891
1991-06-20 00:00:00,39.5,22.25,0.0,296.8447,1.5583801,0.60917664,285.2652,0,0001,23.694702,12.115204
1991-06-20 00:00:00,39.5,22.5,0.0,297.2275,1.5603333,1.0105438,283.14996,0,0001,24.077515,9.9999695
1991-06-20 06:00:00,39.75,22.25,0.0,298.81915,0.9553528,-0.30969238,286.3191,0,0001,25.669159,13.169098
1991-06-20 06:00:00,39.75,22.5,0.0,299.55548,0.9026184,0.53601074,286.5437,0,0001,26.405487,13.393707
1991-06-20 06:00:00,39.5,22.25,0.0,300.18048,1.146759,0.36120605,287.56714,0,0001,27.030487,14.417145
1991-06-20 06:00:00,39.5,22.5,0.0,299.96368,1.2756653,0.52819824,287.0437,0,0001,26.81369,13.893707
1991-06-20 12:00:00,39.75,22.25,0.0,305.3352,2.4888458,2.5219116,285.58853,0,0001,32.18521,12.438538
1991-06-20 12:00:00,39.75,22.5,0.0,305.4895,1.1431427,1.489685,285.70377,0,0001,32.339508,12.553772
1991-06-20 12:00:00,39.5,22.25,0.0,307.0735,3.6353302,1.0560913,285.18423,0,0001,33.923492,12.034241
1991-06-20 12:00:00,39.5,22.5,0.0,307.9309,3.8648224,0.5307007,284.444,0,0001,34.780914,11.294006
1991-06-20 18:00:00,39.75,22.25,0.0,298.69934,0.9651947,1.1950684,288.31763,0,0001,25.549347,15.167633
1991-06-20 18:00:00,39.75,22.5,0.0,299.22473,-1.2984772,1.2067871,288.07153,0,0001,26.074738,14.921539
1991-06-20 18:00:00,39.5,22.25,0.0,303.92395,0.53453064,1.6950684,285.39185,0,0001,30.773956,12.241852
1991-06-20 18:00:00,39.5,22.5,0.0,300.65442,-0.6266022,1.6257324,285.61646,0,0001,27.504425,12.466461
1991-06-21 00:00:00,39.75,22.25,0.0,293.34885,-0.088378906,-1.1673889,285.89612,0,0001,20.198853,12.746124
1991-06-21 00:00:00,39.75,22.5,0.0,293.08517,-0.38427734,-1.2816467,288.9879,0,0001,19.93518,15.837921
1991-06-21 00:00:00,39.5,22.25,0.0,295.00705,0.4975586,1.167572,286.3551,0,0001,21.857056,13.205109
1991-06-21 00:00:00,39.5,22.5,0.0,293.98166,-0.5522461,0.8580017,288.3004,0,0001,20.831665,15.150421
1991-06-21 06:00:00,39.75,22.25,5.722046e-06,296.83813,-1.2964325,-1.1799316,289.39648,0,0001,23.68814,16.24649
1991-06-21 06:00:00,39.75,22.5,2.2888184e-05,296.5022,-2.3999481,-1.529541,292.06836,0,0001,23.352203,18.918365
1991-06-21 06:00:00,39.5,22.25,0.0,298.40454,-0.78959656,-1.1652832,288.86523,0,0001,25.254547,15.7152405
1991-06-21 06:00:00,39.5,22.5,1.4305115e-06,297.55298,-1.5513153,-1.2590332,290.8457,0,0001,24.402985,17.69571
1991-06-21 12:00:00,39.75,22.25,6.818771e-05,302.29443,-0.5864105,0.10874939,289.21375,0,0001,29.14444,16.063751
1991-06-21 12:00:00,39.75,22.5,0.00027179718,300.11084,-1.8022308,-0.79359436,292.76843,0,0001,26.960846,19.618439
1991-06-21 12:00:00,39.5,22.25,9.536743e-07,305.89014,-0.7426605,-1.1998444,286.8778,0,0001,32.740143,13.727814
1991-06-21 12:00:00,39.5,22.5,1.9073486e-05,303.58545,-1.1889496,-1.5943756,289.8954,0,0001,30.435455,16.745392
1991-06-21 18:00:00,39.75,22.25,0.0,297.43225,-1.2742767,-0.03387451,292.2655,0,0001,24.282257,19.115509
1991-06-21 18:00:00,39.75,22.5,0.0,296.95764,-1.6268158,-0.36590576,292.33777,0,0001,23.807648,19.187775
1991-06-21 18:00:00,39.5,22.25,0.0,301.0592,-2.474472,-0.19696045,289.99988,0,0001,27.90921,16.849884
1991-06-21 18:00:00,39.5,22.5,0.0,299.28186,-2.2684174,-0.28875732,289.84363,0,0001,26.131866,16.693634
1991-06-22 00:00:00,39.75,22.25,6.055832e-05,292.17737,-0.0014190674,-0.8930969,289.72742,0,0001,19.027374,16.577423
1991-06-22 00:00:00,39.75,22.5,0.0,292.76526,-0.008255005,-1.1548157,290.12585,0,0001,19.615265,16.97586
1991-06-22 00:00:00,39.5,22.25,4.7683716e-06,294.8922,-0.17524719,-1.1186829,289.47742,0,0001,21.742218,16.327423
1991-06-22 00:00:00,39.5,22.5,0.0,295.24768,-0.64888,-0.9673157,289.05164,0,0001,22.097687,15.901642
1991-06-22 06:00:00,39.75,22.25,2.2411346e-05,295.9123,-0.050430298,-0.5547333,290.64893,0,0001,22.762299,17.498932
1991-06-22 06:00:00,39.75,22.5,0.0,296.4084,-1.546524,-0.9600067,290.25244,0,0001,23.258392,17.102448
1991-06-22 06:00:00,39.5,22.25,1.9073486e-06,298.21112,0.01890564,-1.2949677,290.3423,0,0001,25.061127,17.192291
1991-06-22 06:00:00,39.5,22.5,0.0,297.57245,-0.99086,-0.9893036,289.33057,0,0001,24.422455,16.180573
1991-06-22 12:00:00,39.75,22.25,0.0,301.6341,-0.45536804,0.05809021,287.48938,0,0001,28.4841,14.339386
1991-06-22 12:00:00,39.75,22.5,0.0,300.472,-2.4612274,-0.47706604,286.30774,0,0001,27.321991,13.157745
1991-06-22 12:00:00,39.5,22.25,0.0,304.17902,-1.165329,-0.63526917,286.90735,0,0001,31.029022,13.757355
1991-06-22 12:00:00,39.5,22.5,0.0,302.72784,-1.8889618,-1.2397614,285.36633,0,0001,29.57785,12.216339
1991-06-22 18:00:00,39.75,22.25,0.0,297.25037,-1.4223175,1.1722107,285.8319,0,0001,24.100372,12.681915
1991-06-22 18:00:00,39.75,22.5,0.0,299.0199,-1.2094269,1.3206482,282.57996,0,0001,25.869904,9.429962
1991-06-22 18:00:00,39.5,22.25,0.0,300.3734,-1.6059113,0.45541382,282.8534,0,0001,27.22342,9.7034
1991-06-22 18:00:00,39.5,22.5,0.0,299.23865,-1.5092316,0.09994507,282.27722,0,0001,26.088654,9.127228
1991-06-23 00:00:00,39.75,22.25,0.0,290.33105,0.064193726,-1.3004913,284.18927,0,0001,17.18106,11.039276
1991-06-23 00:00:00,39.75,22.5,0.0,290.70996,-0.12428284,-1.9411163,284.2303,0,0001,17.559967,11.080292
1991-06-23 00:00:00,39.5,22.25,0.0,294.92285,0.17356873,-1.2497101,283.59747,0,0001,21.772858,10.447479
1991-06-23 00:00:00,39.5,22.5,0.0,294.00293,-0.9319,-0.6608429,283.826,0,0001,20.852936,10.675995
1991-06-23 06:00:00,39.75,22.25,0.0,294.3241,-0.7227478,-0.45132446,286.6881,0,0001,21.174103,13.538116
1991-06-23 06:00:00,39.75,22.5,0.0,294.7323,-1.6993103,-0.85269165,287.99866,0,0001,21.582306,14.848663
1991-06-23 06:00:00,39.5,22.25,0.0,296.77136,-0.49325562,-0.9708557,285.9049,0,0001,23.621368,12.754913
1991-06-23 06:00:00,39.5,22.5,0.0,295.96277,-1.1475525,-1.1642151,287.3014,0,0001,22.812775,14.151398
1991-06-23 12:00:00,39.75,22.25,0.0,301.61224,0.96432495,0.8586731,285.95898,0,0001,28.46225,12.8089905
1991-06-23 12:00:00,39.75,22.5,0.0,300.91302,-1.0766907,0.7571106,288.32227,0,0001,27.763031,15.172272
1991-06-23 12:00:00,39.5,22.25,0.0,304.4267,0.5795593,-0.31222534,284.33594,0,0001,31.276703,11.185944
1991-06-23 12:00:00,39.5,22.5,0.0,303.6396,0.17233276,-0.19210815,285.1953,0,0001,30.489594,12.045319
1991-06-23 18:00:00,39.75,22.25,0.0,297.65137,-1.4791718,0.42285156,287.96936,0,0001,24.501373,14.819366
1991-06-23 18:00:00,39.75,22.5,0.0,297.12012,-1.6666718,0.83984375,290.28186,0,0001,23.970123,17.131866
1991-06-23 18:00:00,39.5,22.25,0.0,301.7119,-2.8658905,0.46972656,284.61975,0,0001,28.56192,11.469757
1991-06-23 18:00:00,39.5,22.5,0.0,299.62988,-2.7467499,0.24609375,287.24866,0,0001,26.479889,14.098663
1991-06-24 00:00:00,39.75,22.25,0.0,290.26758,0.34109497,-0.80955505,286.44354,0,0001,17.117584,13.293549
1991-06-24 00:00:00,39.75,22.5,0.0,291.07422,1.1711731,-0.22459412,286.92206,0,0001,17.924225,13.772064
1991-06-24 00:00:00,39.5,22.25,0.0,295.0371,0.7619934,-0.332016,286.21112,0,0001,21.887115,13.061127
1991-06-24 00:00:00,39.5,22.5,0.0,293.2129,0.060821533,0.5927887,286.75018,0,0001,20.062897,13.600189
1991-06-24 06:00:00,39.75,22.25,0.0,295.8611,-0.0077667236,-0.33952332,288.4685,0,0001,22.71112,15.318512
1991-06-24 06:00:00,39.75,22.5,0.0,296.31815,-0.31245422,-0.28483582,288.87866,0,0001,23.168152,15.728668
1991-06-24 06:00:00,39.5,22.25,0.0,297.61307,0.5234833,-0.16081238,287.3943,0,0001,24.463074,14.244293
1991-06-24 06:00:00,39.5,22.5,0.0,297.00174,0.38578796,-0.10221863,287.49194,0,0001,23.851746,14.341949
1991-06-24 12:00:00,39.75,22.25,0.0,303.65692,0.911499,0.6321869,286.46008,0,0001,30.506927,13.310089
1991-06-24 12:00:00,39.75,22.5,0.0,302.63153,-1.1920166,0.8607025,288.6261,0,0001,29.481537,15.476105
1991-06-24 12:00:00,39.5,22.25,0.0,306.34833,1.2816162,-0.46058655,283.96594,0,0001,33.198334,10.8159485
1991-06-24 12:00:00,39.5,22.5,0.0,305.18036,0.6673584,-0.318985,285.18274,0,0001,32.030365,12.032745
1991-06-24 18:00:00,39.75,22.25,0.0,299.37695,-1.8850403,0.09309387,286.83337,0,0001,26.22696,13.68338
1991-06-24 18:00:00,39.75,22.5,0.0,299.6504,-1.834259,0.9886017,287.5951,0,0001,26.500397,14.445099
1991-06-24 18:00:00,39.5,22.25,0.0,303.46484,-2.1008606,0.470047,283.0033,0,0001,30.31485,9.853302
1991-06-24 18:00:00,39.5,22.5,0.0,301.45508,-2.4533997,0.313797,285.28455,0,0001,28.305084,12.134552
1991-06-25 00:00:00,39.75,22.25,0.0,293.47717,0.28105164,-0.4731598,285.81772,0,0001,20.327179,12.667725
1991-06-25 00:00:00,39.75,22.5,0.0,293.11584,1.1628876,-0.20558167,285.79623,0,0001,19.96585,12.64624
1991-06-25 00:00:00,39.5,22.25,0.0,297.1217,0.5290985,0.32078552,285.0599,0,0001,23.97171,11.909912
1991-06-25 00:00:00,39.5,22.5,0.0,293.7975,-0.06465149,0.7455902,286.97787,0,0001,20.647491,13.827881
1991-06-25 06:00:00,39.75,22.25,0.0,297.25992,0.3896637,-0.43644714,288.09665,0,0001,24.109924,14.946655
1991-06-25 06:00:00,39.75,22.5,0.0,298.04507,-0.14842224,-0.41789246,288.08688,0,0001,24.89508,14.93689
1991-06-25 06:00:00,39.5,22.25,0.0,298.7482,1.0136871,-0.41300964,288.28024,0,0001,25.598206,15.130249
1991-06-25 06:00:00,39.5,22.5,0.0,298.1642,0.5830231,-0.26261902,287.58298,0,0001,25.014221,14.432983
1991-06-25 12:00:00,39.75,22.25,0.0,305.00006,0.44770813,0.45429993,287.60645,0,0001,31.850067,14.456451
1991-06-25 12:00:00,39.75,22.5,0.0,304.28912,-1.4644012,-0.13945007,288.02637,0,0001,31.13913,14.876373
1991-06-25 12:00:00,39.5,22.25,0.0,307.5782,1.0531769,-0.5447235,285.50098,0,0001,34.428192,12.350983
1991-06-25 12:00:00,39.5,22.5,0.0,306.68756,0.44282532,-1.0642548,285.97754,0,0001,33.537567,12.827545
1991-06-25 18:00:00,39.75,22.25,0.0,302.445,-0.9629669,0.7106781,286.8982,0,0001,29.295013,13.748199
1991-06-25 18:00:00,39.75,22.5,0.0,300.5661,-1.424881,0.89427185,289.85132,0,0001,27.416107,16.701324
1991-06-25 18:00:00,39.5,22.25,0.0,303.76923,-1.7100372,-0.09693909,284.62866,0,0001,30.619232,11.478668
1991-06-25 18:00:00,39.5,22.5,0.0,302.36688,-1.8731232,-0.34010315,285.82397,0,0001,29.216888,12.673981
1991-06-26 00:00:00,39.75,22.25,0.0,293.8119,0.4335022,-1.1665955,286.54834,0,0001,20.661896,13.398346
1991-06-26 00:00:00,39.75,22.5,0.0,294.43103,0.89541626,-1.6880798,287.5581,0,0001,21.281036,14.408112
1991-06-26 00:00:00,39.5,22.25,0.0,298.03064,1.6786194,-0.5718689,284.562,0,0001,24.880646,11.412018
1991-06-26 00:00:00,39.5,22.5,0.0,298.17322,0.9520569,-0.2203064,285.6714,0,0001,25.023224,12.521393
1991-06-26 06:00:00,39.75,22.25,0.0,298.4802,0.72236633,-0.61172485,289.0078,0,0001,25.3302,15.857819
1991-06-26 06:00:00,39.75,22.5,0.0,299.4763,0.031936646,-1.2484436,289.2422,0,0001,26.326294,16.092194
1991-06-26 06:00:00,39.5,22.25,0.0,300.30246,1.3385773,-0.41055298,287.18555,0,0001,27.152466,14.035553
1991-06-26 06:00:00,39.5,22.5,0.0,299.87082,0.66963196,0.1578064,287.25195,0,0001,26.720825,14.101959
1991-06-26 12:00:00,39.75,22.25,0.0,305.13153,0.39222717,-0.38970947,287.5389,0,0001,31.981537,14.388916
1991-06-26 12:00:00,39.75,22.5,0.0,304.6042,-2.4661713,-0.6904907,287.5057,0,0001,31.454193,14.355713
1991-06-26 12:00:00,39.5,22.25,0.0,307.8405,0.7955475,-1.1641235,286.2772,0,0001,34.69052,13.127197
1991-06-26 12:00:00,39.5,22.5,0.0,306.96356,-0.5491791,-1.656311,286.3397,0,0001,33.81357,13.189697
1991-06-26 18:00:00,39.75,22.25,0.0,300.84766,-1.1477966,0.93821716,286.5926,0,0001,27.697662,13.442596
1991-06-26 18:00:00,39.75,22.5,0.0,299.7539,-0.64779663,1.670639,288.784,0,0001,26.603912,15.634003
1991-06-26 18:00:00,39.5,22.25,0.0,304.22656,-2.2034607,1.0847015,285.02618,0,0001,31.076569,11.87619
1991-06-26 18:00:00,39.5,22.5,0.0,301.87695,-1.8694763,0.82688904,287.04572,0,0001,28.72696,13.895721
1991-06-27 00:00:00,39.75,22.25,0.0,292.19257,-0.90345764,-0.7610321,286.94562,0,0001,19.042572,13.795624
1991-06-27 00:00:00,39.75,22.5,0.0,291.83124,-1.7345123,-0.5598602,288.41632,0,0001,18.681244,15.266327
1991-06-27 00:00:00,39.5,22.25,0.0,294.33124,-1.721817,-0.24833679,287.13116,0,0001,21.181244,13.981171
1991-06-27 00:00:00,39.5,22.5,0.0,293.78436,-1.9259186,-0.13505554,287.53546,0,0001,20.634369,14.385468
1991-06-27 06:00:00,39.75,22.25,0.0,295.23694,-1.0395966,0.09660339,289.78818,0,0001,22.086945,16.638184
1991-06-27 06:00:00,39.75,22.5,0.0,295.20374,-1.3882294,-0.2080841,290.69638,0,0001,22.053741,17.546387
1991-06-27 06:00:00,39.5,22.25,0.0,297.3307,-1.250534,-0.5576935,290.03036,0,0001,24.180695,16.880371
1991-06-27 06:00:00,39.5,22.5,0.0,296.51038,-1.4976044,-0.5879669,290.22568,0,0001,23.360382,17.075684
1991-06-27 12:00:00,39.75,22.25,0.0,304.1424,0.08328247,1.3976593,290.29016,0,0001,30.992401,17.140167
1991-06-27 12:00:00,39.75,22.5,0.0,303.03693,-1.8346863,1.112503,291.3468,0,0001,29.886932,18.196808
1991-06-27 12:00:00,39.5,22.25,0.0,306.98224,-0.10324097,0.38789368,288.3429,0,0001,33.832245,15.192902
1991-06-27 12:00:00,39.5,22.5,0.0,305.74982,-0.7770691,0.29804993,289.39563,0,0001,32.599823,16.245636
1991-06-27 18:00:00,39.75,22.25,0.0,300.0172,-1.5256348,0.7813568,289.18903,0,0001,26.867218,16.039032
1991-06-27 18:00:00,39.75,22.5,0.0,298.6344,-0.95336914,0.8682709,291.15582,0,0001,25.484406,18.005829
1991-06-27 18:00:00,39.5,22.25,0.0,303.15002,-3.0510254,1.0635834,287.42145,0,0001,30.00003,14.271454
1991-06-27 18:00:00,39.5,22.5,0.0,299.99768,-2.8312988,0.89756775,288.8199,0,0001,26.847687,15.669891
1991-06-28 00:00:00,39.75,22.25,0.0,294.37085,0.119628906,-0.25549316,288.5355,0,0001,21.220856,15.385498
1991-06-28 00:00:00,39.75,22.5,0.0,294.3142,0.8149414,0.10583496,288.62143,0,0001,21.164215,15.471436
1991-06-28 00:00:00,39.5,22.25,0.0,296.96655,-0.6333008,0.59020996,287.6898,0,0001,23.816559,14.539795
1991-06-28 00:00:00,39.5,22.5,0.0,293.47437,-0.97802734,0.8109131,287.6097,0,0001,20.324371,14.459717
1991-06-28 06:00:00,39.75,22.25,0.0,297.75012,0.22117615,0.03881836,289.64166,0,0001,24.600128,16.491669
1991-06-28 06:00:00,39.75,22.5,0.0,297.73254,-0.044448853,0.051513672,289.90338,0,0001,24.58255,16.753387
1991-06-28 06:00:00,39.5,22.25,0.0,299.64465,0.19773865,0.6550293,289.628,0,0001,26.49466,16.477997
1991-06-28 06:00:00,39.5,22.5,0.0,299.07434,0.06980896,0.50268555,288.7354,0,0001,25.924347,15.585419
1991-06-28 12:00:00,39.75,22.25,0.0,306.23767,0.926651,1.3901825,287.7539,0,0001,33.087677,14.603912
1991-06-28 12:00:00,39.75,22.5,0.0,304.7201,-1.2256927,0.63041687,290.18555,0,0001,31.570099,17.035553
1991-06-28 12:00:00,39.5,22.25,0.0,309.43103,1.5741119,0.5181122,284.5332,0,0001,36.281036,11.383209
1991-06-28 12:00:00,39.5,22.5,0.0,308.30603,0.67274475,0.16557312,284.4043,0,0001,35.156036,11.254303
1991-06-28 18:00:00,39.75,22.25,0.0,300.97937,0.65437317,1.5865173,289.68518,0,0001,27.829376,16.535187
1991-06-28 18:00:00,39.75,22.5,0.0,301.6903,-0.93937683,1.6255798,291.78088,0,0001,28.540314,18.63089
1991-06-28 18:00:00,39.5,22.25,0.0,305.07507,1.1963654,1.8130798,287.69104,0,0001,31.92508,14.541046
1991-06-28 18:00:00,39.5,22.5,0.0,304.42273,-0.24601746,1.9312439,284.29456,0,0001,31.272736,11.144562
1991-06-29 00:00:00,39.75,22.25,0.0,293.85995,0.9546356,-0.9104004,287.71442,0,0001,20.70996,14.564423
1991-06-29 00:00:00,39.75,22.5,0.0,294.12363,0.70951843,-0.54418945,287.9605,0,0001,20.973633,14.810516
1991-06-29 00:00:00,39.5,22.25,0.0,295.27402,1.00737,1.4880371,287.91364,0,0001,22.124023,14.763641
1991-06-29 00:00:00,39.5,22.5,0.0,295.0455,0.64604187,1.7390137,284.98004,0,0001,21.895508,11.830048
1991-06-29 06:00:00,39.75,22.25,0.0,297.27023,0.6381073,0.17741394,289.352,0,0001,24.12024,16.201996
1991-06-29 06:00:00,39.75,22.5,0.0,296.8679,0.3773651,0.49772644,291.6352,0,0001,23.717896,18.485199
1991-06-29 06:00:00,39.5,22.25,0.0,298.49875,0.6556854,0.51530457,288.86566,0,0001,25.348755,15.715668
1991-06-29 06:00:00,39.5,22.5,0.0,298.10422,0.8080292,0.40885925,287.91644,0,0001,24.954224,14.766449
1991-06-29 12:00:00,39.75,22.25,0.0,306.3247,2.6751862,2.0190277,285.15924,0,0001,33.174713,12.009247
1991-06-29 12:00:00,39.75,22.5,0.0,306.58447,0.53944397,1.8481293,284.8565,0,0001,33.43448,11.706512
1991-06-29 12:00:00,39.5,22.25,0.0,309.30322,3.6790924,1.0991058,285.18658,0,0001,36.15323,12.036591
1991-06-29 12:00:00,39.5,22.5,0.0,309.4497,3.4876862,0.99754333,284.42096,0,0001,36.299713,11.270966
1991-06-29 18:00:00,39.75,22.25,0.0,301.914,2.6066132,1.5020294,282.412,0,0001,28.764008,9.261993
1991-06-29 18:00:00,39.75,22.5,0.0,302.74408,1.5216522,1.9424591,280.86707,0,0001,29.594086,7.7170715
1991-06-29 18:00:00,39.5,22.25,0.0,304.08392,3.644699,1.6182404,282.68347,0,0001,30.93393,9.533478
1991-06-29 18:00:00,39.5,22.5,0.0,304.18353,3.5636444,1.3340607,280.94714,0,0001,31.033539,7.7971497
1991-06-30 00:00:00,39.75,22.25,0.0,296.75964,-0.031677246,-1.4645233,287.35815,0,0001,23.60965,14.20816
1991-06-30 00:00:00,39.75,22.5,9.536743e-07,295.81042,-0.6390991,-1.8600311,290.1023,0,0001,22.66043,16.952301
1991-06-30 00:00:00,39.5,22.25,0.0,297.3827,0.21148682,-0.093429565,286.41284,0,0001,24.232697,13.262848
1991-06-30 00:00:00,39.5,22.5,0.0,295.42957,-1.5765991,0.32258606,284.93433,0,0001,22.279572,11.784332
1991-06-30 06:00:00,39.75,22.25,9.536743e-07,295.8189,0.63301086,-1.4112396,284.67072,0,0001,22.668915,11.520721
1991-06-30 06:00:00,39.75,22.5,9.536743e-07,295.93805,-0.6628876,-2.6192474,287.3875,0,0001,22.788055,14.237518
1991-06-30 06:00:00,39.5,22.25,4.7683716e-06,297.91852,0.41523743,-1.6885834,284.73712,0,0001,24.768524,11.587128
1991-06-30 06:00:00,39.5,22.5,1.5258789e-05,296.73492,-1.1423798,-1.3672943,287.96368,0,0001,23.58493,14.81369
1991-06-30 12:00:00,39.75,22.25,2.3841858e-05,299.67944,-0.4149475,0.29016113,286.76706,0,0001,26.52945,13.617065
1991-06-30 12:00:00,39.75,22.5,9.536743e-05,297.5525,-1.8270569,-1.4129639,288.71237,0,0001,24.402496,15.562378
1991-06-30 12:00:00,39.5,22.25,0.0,302.2478,-1.7596741,-1.258667,286.85104,0,0001,29.097809,13.70105
1991-06-30 12:00:00,39.5,22.5,5.722046e-06,299.78687,-2.4393616,-1.3377686,288.0737,0,0001,26.636871,14.923706
1991-06-30 18:00:00,39.75,22.25,0.0,296.386,-0.94511414,0.032913208,283.91852,0,0001,23.235992,10.768524
1991-06-30 18:00:00,39.75,22.5,0.0,294.47388,-0.8992157,-2.2541962,285.33453,0,0001,21.323883,12.18454
1991-06-30 18:00:00,39.5,22.25,4.7683716e-07,297.511,-2.2917938,0.027053833,286.43024,0,0001,24.360992,13.280243
1991-06-30 18:00:00,39.5,22.5,0.0,294.65356,-2.5105438,-0.79130554,286.48688,0,0001,21.50357,13.336884
1991-07-01 00:00:00,39.75,22.25,0.0,290.37476,0.5842285,0.09989929,284.82336,0,0001,17.224762,11.67337
1991-07-01 00:00:00,39.75,22.5,0.0,290.32788,-1.0183105,-1.0514679,284.42297,0,0001,17.177887,11.27298
1991-07-01 00:00:00,39.5,22.25,0.0,292.94507,0.68188477,-0.3405304,285.08313,0,0001,19.795074,11.933136
1991-07-01 00:00:00,39.5,22.5,0.0,291.51343,-0.6843262,1.0540009,284.58313,0,0001,18.363434,11.433136
1991-07-01 06:00:00,39.75,22.25,0.0,292.22275,1.2520905,-0.89486694,281.76834,0,0001,19.072754,8.618347
1991-07-01 06:00:00,39.75,22.5,0.0,293.08408,0.28627014,-1.8313904,282.80545,0,0001,19.934082,9.655457
1991-07-01 06:00:00,39.5,22.25,0.0,294.02548,1.9669342,-1.5608826,280.92654,0,0001,20.875488,7.7765503
1991-07-01 06:00:00,39.5,22.5,0.0,293.14072,1.2052155,-1.1106873,282.54178,0,0001,19.990723,9.391785
1991-07-01 12:00:00,39.75,22.25,9.536743e-07,297.57312,0.85928345,-0.31988525,282.8913,0,0001,24.423126,9.7413025
1991-07-01 12:00:00,39.75,22.5,4.2915344e-06,296.82898,-1.6827087,-1.0493774,283.82098,0,0001,23.678986,10.67099
1991-07-01 12:00:00,39.5,22.25,0.0,300.35242,1.2294006,-1.7202759,281.25653,0,0001,27.202423,8.106537
1991-07-01 12:00:00,39.5,22.5,4.7683716e-07,299.0536,0.73428345,-1.4517212,281.81708,0,0001,25.903595,8.667084
1991-07-01 18:00:00,39.75,22.25,0.0006093979,289.8153,0.78253174,-0.8041992,285.36816,0,0001,16.665314,12.21817
1991-07-01 18:00:00,39.75,22.5,0.00032901764,291.34656,0.9817505,-0.5161133,284.3916,0,0001,18.196564,11.241608
1991-07-01 18:00:00,39.5,22.25,4.005432e-05,294.17273,1.3821411,-0.36865234,282.57324,0,0001,21.022736,9.423248
1991-07-01 18:00:00,39.5,22.5,1.9073486e-05,293.411,0.9495239,-0.3149414,283.1709,0,0001,20.261017,10.020905
