start,length,peak,mean_tmax,year
2031-08-08,3,39.521442500000035,38.772812500000036,2031
2031-08-22,5,40.78629500000004,38.631201000000026,2031
2031-09-06,4,35.82154750000002,35.26234375000002,2031
2031-11-08,3,26.094892500000014,24.07767333333335,2031
2031-11-16,10,28.206717500000025,24.622660500000023,2031
2031-11-30,3,19.416245000000032,18.869823333333358,2031
2032-01-05,7,20.87970750000001,18.290378928571446,2032
2032-01-13,4,18.00819500000003,17.26809875000002,2032
2032-01-20,6,18.95249500000004,17.823381666666695,2032
2032-01-28,3,17.89839000000002,17.579837500000025,2032
2032-02-08,6,22.512822500000027,20.70858500000002,2032
2032-02-16,5,20.788457500000035,20.332863500000027,2032
2032-03-16,7,28.401567500000027,26.647850000000023,2032
2032-04-30,8,33.50231000000001,31.11760843750002,2032
2032-05-13,3,33.482502500000024,33.144910833333356,2032
2032-07-07,12,40.678377500000025,39.180289583333355,2032
2032-07-22,5,39.29753000000002,38.53977600000003,2032
2032-08-07,5,41.300157500000026,39.85128200000002,2032
2032-08-13,4,39.21038250000002,38.20667875000003,2032
2032-08-20,6,41.11609250000002,40.02033625000002,2032
2032-09-16,5,34.519105000000025,33.72398200000002,2032
2032-10-04,18,31.457045000000036,29.94312291666669,2032
2032-10-31,7,25.529860000000014,24.920661785714312,2032
2032-11-14,13,23.720195000000032,22.086605384615407,2032
2032-12-02,4,20.36046500000002,19.119633125000032,2032
2032-12-19,3,18.231947500000032,17.740000000000023,2032
2033-03-04,3,22.376395000000016,22.189525000000017,2033
2033-03-16,7,26.631162500000016,25.945530357142875,2033
2033-03-26,6,28.025052500000015,26.417239583333355,2033
2033-04-21,4,30.80257250000004,28.14285812500003,2033
2033-04-26,14,37.315715000000026,33.89139910714288,2033
2033-05-11,3,34.457642500000034,33.324705833333354,2033
2033-05-23,4,34.61644500000003,33.98889437500002,2033
2033-05-29,12,38.77270000000003,37.335233333333356,2033
2033-06-29,7,41.098567500000016,39.43040857142859,2033
2033-07-09,8,41.88932000000004,39.817133750000025,2033
2033-07-18,4,42.38009750000002,40.932271250000014,2033
2033-07-26,5,40.88735500000003,40.304979000000024,2033
2033-08-03,4,40.982407500000036,39.93858062500003,2033
2033-08-10,11,41.14580250000003,38.96011000000002,2033
2033-08-24,5,37.91400750000004,37.201721500000026,2033
2033-09-12,7,36.51015250000002,35.15256107142859,2033
2033-11-16,6,22.65693250000004,21.303567916666697,2033
2033-11-24,5,19.85800000000002,19.76300850000002,2033
2033-11-30,4,20.207657500000025,19.505908125000023,2033
2034-02-20,5,22.482592500000038,21.379693000000024,2034
2034-03-29,3,25.679930000000027,25.295897500000034,2034
2034-07-02,9,40.06227250000002,38.874319722222246,2034
2034-07-14,5,40.450312500000024,39.550673500000016,2034
2034-07-24,8,41.37800000000003,40.39196187500003,2034
2034-08-12,3,39.174415000000025,38.81054583333336,2034
2034-08-16,13,40.685490000000016,39.17346750000002,2034
2034-09-04,15,37.790422500000034,35.51096700000002,2034
2034-10-15,6,29.291042500000017,28.803442916666693,2034
2034-10-26,4,28.00160250000002,27.362792500000022,2034
2034-11-24,11,22.405880000000025,21.03562022727275,2034
2035-01-22,5,17.93600000000002,17.008601500000022,2035
2035-01-31,3,18.746107500000008,18.20564250000002,2035
2035-02-11,4,21.38611000000003,19.951564375000025,2035
2035-03-17,4,26.93055750000002,24.96057437500002,2035
2035-04-26,13,35.771465000000035,33.67337788461541,2035
2035-05-19,3,34.27168250000001,33.73233166666668,2035
2035-05-23,15,38.553730000000044,36.28034433333336,2035
2035-06-19,3,37.56689500000003,36.88068833333336,2035
2035-07-06,3,39.415972500000024,38.46232083333336,2035
2035-07-13,4,38.34482500000003,38.16343875000002,2035
2035-07-22,3,39.32245000000002,38.94371916666669,2035
2035-07-27,4,40.50614500000003,39.46427437500003,2035
2035-08-03,3,40.86311500000002,40.42612833333336,2035
2035-08-08,3,39.25854250000002,38.83188916666669,2035
2035-08-27,8,40.753237500000026,38.763417500000024,2035
2035-09-07,6,37.97343750000002,36.60977625000002,2035
2035-09-16,7,35.478380000000016,33.53761535714288,2035
2035-12-27,3,19.784482500000024,19.027621666666693,2035
2036-02-12,4,23.303195000000017,22.452941250000023,2036
2036-02-19,4,21.976330000000033,21.160042500000028,2036
2036-03-13,4,26.406877500000007,25.073721250000027,2036
2036-03-28,5,30.05365750000003,28.429910000000017,2036
2036-04-21,10,33.06613750000001,30.65741350000002,2036
2036-05-09,4,34.00895250000001,33.03957875000002,2036
2036-07-25,5,39.41343500000002,38.93170550000002,2036
2036-08-12,9,44.983807500000026,42.118245277777795,2036
2036-08-23,6,40.59393250000001,38.96013791666669,2036
2036-09-15,4,34.13342250000002,33.669906250000025,2036
2036-09-21,4,32.69757000000001,32.19097125000002,2036
2036-11-22,8,23.157182500000033,21.15314625000002,2036
2036-12-06,3,19.35599000000002,18.938409166666684,2036
2036-12-27,4,19.90145250000002,18.29454125000002,2036
2037-01-18,4,18.60888250000002,17.67587187500002,2037
2037-01-29,3,17.627595000000014,17.42987583333336,2037
2037-02-19,12,25.226087500000034,21.94351291666669,2037
2037-04-05,3,27.011877500000026,26.647602500000023,2037
2037-04-13,8,30.39357250000002,27.83354406250002,2037
2037-05-09,3,32.75098750000001,31.780895833333346,2037
2037-05-19,6,34.92377000000002,33.71027791666669,2037
2037-07-10,4,38.65239750000002,38.31506687500002,2037
2037-07-19,5,41.57993500000002,40.44949450000003,2037
2037-08-16,6,40.72934750000002,38.50476583333335,2037
2037-09-18,3,34.18771500000001,33.60091083333335,2037
2037-11-17,3,24.65133500000003,23.772855000000032,2037
2038-02-13,4,24.733045000000033,21.996687500000032,2038
2038-03-05,3,25.246787500000025,24.628764166666688,2038
2038-04-06,8,30.477097500000013,28.57352093750002,2038
2038-04-17,5,32.09623000000002,30.743238500000025,2038
2038-05-03,5,34.81723750000002,32.535082000000024,2038
2038-05-13,8,35.43652250000004,34.51241625000003,2038
2038-07-05,7,40.25244750000003,38.66960785714288,2038
2038-07-13,6,41.93245500000003,39.99636583333336,2038
2038-07-21,16,42.001320000000035,40.07799562500003,2038
2038-08-09,3,41.83396000000002,40.14881333333336,2038
2038-08-21,11,39.213615000000004,38.29463363636365,2038
2038-09-03,7,38.2592925,37.16071964285717,2038
2038-09-22,8,35.17563000000001,34.083861875000025,2038
2038-12-31,9,19.363525000000024,18.068170277777806,2038
2039-02-17,3,22.81891750000004,22.10974583333336,2039
2039-02-22,4,22.476592500000024,21.374266875000018,2039
2039-03-24,3,30.493297500000025,27.41023583333336,2039
2039-03-29,3,29.59428250000002,28.232812500000023,2039
2039-04-13,3,27.43513500000003,26.80911500000002,2039
2039-04-22,14,37.66201500000001,31.624875535714306,2039
2039-05-16,7,34.68750750000004,33.80239035714289,2039
2039-06-08,15,39.90250500000002,37.715188500000025,2039
2039-07-07,7,41.27038250000004,40.168103571428595,2039
2039-07-15,3,41.23695000000002,39.72580416666669,2039
2039-07-20,5,40.58597750000003,39.73065350000002,2039
2039-07-31,4,40.16863750000002,39.58657625000002,2039
2039-08-19,3,40.01453500000001,39.007505000000016,2039
2039-10-01,14,32.324737500000026,30.752660357142883,2039
2039-10-16,4,28.97136000000002,27.83301687500002,2039
2039-11-23,3,20.23723750000002,20.011007500000023,2039
2039-12-16,5,19.32283250000002,18.339351500000028,2039
2039-12-25,3,18.073710000000005,17.729589166666685,2039
2040-01-14,5,18.415195000000026,17.231533000000024,2040
2040-01-21,9,20.02279000000003,17.503701388888913,2040
2040-02-16,3,22.13513250000001,21.078787500000022,2040
2040-05-28,4,35.6368475,34.90541875000002,2040
2040-07-06,3,39.281947500000015,38.75357833333336,2040
2040-07-16,6,40.96105500000003,39.77309333333336,2040
2040-07-24,3,40.906030000000015,39.989268333333364,2040
2040-08-03,5,40.02306500000002,39.31775450000002,2040
2040-08-09,12,41.84347750000002,40.21982395833336,2040
2040-08-25,3,39.20759000000001,37.82727583333335,2040
2040-08-30,3,38.73208750000002,38.00754083333336,2040
2040-09-05,11,38.729080000000025,36.42954045454548,2040
2040-09-22,10,36.115702500000026,33.46932150000002,2040
2040-10-14,4,29.227032500000007,28.886661250000017,2040
2040-11-21,4,22.47796500000004,21.14848562500003,2040
2040-11-30,22,22.847460000000027,20.459401818181842,2040
2040-12-26,5,18.23747000000003,17.383192500000018,2040
2041-01-08,3,16.806060000000016,16.57155666666669,2041
2041-01-18,3,17.06216500000002,16.443126666666682,2041
2041-01-24,4,20.275060000000025,18.93547125000002,2041
2041-02-20,4,21.798797500000035,20.604034375000023,2041
2041-03-01,5,22.934072500000042,22.54660750000003,2041
2041-03-16,8,28.954385000000002,26.93007312500002,2041
2041-03-25,14,32.42750750000003,28.65051321428574,2041
2041-04-21,10,34.676265000000015,30.603634750000026,2041
2041-05-08,13,37.48543000000002,34.71491807692309,2041
2041-06-01,7,38.335837500000025,37.56443571428573,2041
2041-06-12,6,39.39326500000003,37.75743250000003,2041
2041-07-03,5,40.899067500000015,39.104379000000016,2041
2041-07-16,41,46.06599500000003,40.12961701219515,2041
2041-09-06,9,37.02908500000001,35.88578694444446,2041
2041-10-18,5,28.460390000000018,27.89909800000002,2041
2041-10-29,6,26.69611500000002,26.152261250000024,2041
2041-11-05,7,26.890582500000022,25.33862500000003,2041
2041-11-14,3,21.84213250000002,21.741027500000015,2041
2041-11-28,7,20.247417500000026,19.562221785714307,2041
2042-02-09,7,21.077985000000012,19.421002142857162,2042
2042-02-20,7,24.544765000000012,22.524723928571454,2042
2042-03-03,10,27.766405000000034,24.762392750000025,2042
2042-04-18,9,33.00270750000003,29.523960000000027,2042
2042-06-16,8,38.87762750000002,37.690906875000024,2042
2042-07-03,4,39.423227500000024,38.66513750000003,2042
2042-07-25,4,39.95359750000003,39.21057375000002,2042
2042-08-01,9,40.688822500000015,39.58893361111113,2042
2042-08-11,6,40.30179750000002,38.669217916666696,2042
2042-08-18,4,39.047472500000026,38.02949437500003,2042
2042-08-25,4,39.328147500000014,38.05057062500002,2042
2042-09-05,6,36.49769000000002,35.73325541666669,2042
2042-09-24,5,32.48619500000002,31.983257500000025,2042
2043-02-24,9,24.77136750000001,22.666390833333356,2043
2043-03-18,4,26.906430000000015,25.473047500000018,2043
2043-03-23,3,29.341967500000024,27.714678333333364,2043
2043-04-27,5,33.35982750000002,30.799491500000023,2043
2043-05-17,5,36.610885000000025,34.637187500000024,2043
2043-05-26,15,37.882892500000025,36.26183950000003,2043
2043-06-18,5,38.53716250000002,37.840464000000026,2043
2043-07-12,6,39.56447000000003,38.853307916666694,2043
2043-07-20,5,40.36459750000003,39.44458600000003,2043
2043-08-08,4,40.69586250000002,39.92370250000002,2043
2043-08-20,3,39.66241750000002,39.07570500000002,2043
2043-09-04,4,41.13764250000003,40.00101000000002,2043
2043-09-14,7,35.83453500000003,34.7213035714286,2043
2043-10-04,5,34.38635250000003,32.26043400000002,2043
2043-11-13,5,23.580512500000026,22.692894500000026,2043
2043-11-25,6,21.43936750000003,20.40521791666669,2043
2044-01-17,5,19.01768250000002,18.106835000000025,2044
2044-02-21,5,25.038497500000034,23.28833150000002,2044
2044-03-08,4,27.511697500000025,26.05216750000002,2044
2044-03-30,3,27.39737500000004,26.672079166666695,2044
2044-04-10,8,31.777475000000024,28.337687812500022,2044
2044-05-03,9,35.39988250000003,32.587713611111134,2044
2044-05-14,9,37.611545000000035,35.5565277777778,2044
2044-06-08,9,42.53608250000002,39.38497138888892,2044
2044-07-04,6,40.99135250000003,39.33793666666669,2044
2044-07-18,6,42.30926750000003,40.25984791666669,2044
2044-07-28,9,41.852785000000026,40.16961555555557,2044
2044-08-13,18,44.969657500000025,40.83354791666669,2044
2044-09-08,4,36.925865000000016,35.776893125000015,2044
2044-09-24,11,34.633522500000026,33.53855113636366,2044
2044-10-15,4,28.54560000000002,28.30059187500002,2044
2044-12-02,3,20.042910000000035,19.590359166666687,2044
2044-12-10,4,18.44898500000002,17.965476250000027,2044
2044-12-17,6,20.710410000000024,18.444649583333355,2044
2045-01-11,3,18.670365000000032,17.748764166666692,2045
2045-02-20,4,24.609930000000034,23.61132250000003,2045
2045-03-21,4,28.02696500000002,26.114050625000026,2045
2045-04-10,3,29.938600000000037,28.950300000000027,2045
2045-04-15,6,30.38640750000002,28.93659000000002,2045
2045-05-04,6,36.54101750000001,33.92864125000002,2045
2045-05-14,5,35.48868500000002,34.45672600000002,2045
2045-05-25,9,39.92071000000003,36.95649416666669,2045
2045-07-07,3,38.92688250000003,38.61958666666669,2045
2045-07-18,8,41.24942250000002,40.20047968750002,2045
2045-08-10,11,42.21252000000001,39.3210872727273,2045
2045-08-25,23,42.461355000000026,37.990643913043506,2045
2045-09-30,3,31.954187500000018,31.49798166666669,2045
2045-12-20,3,20.122362500000023,18.888586666666686,2045
