date,t2m_max,t2m_min,t2m_mean,rh_min,rh_mean,tp_mm,wind_avg,wind_max
2008-06-03,26.54510000000002,15.516137500000012,21.415291875000023,39.51848488898161,55.18813117694866,0.0,1.750552328688459,2.7554502277989403
2008-06-04,28.109647500000023,15.77465250000003,22.545818125000014,37.41182793097474,54.72175883608559,0.0,2.465254125069535,4.808453850998135
2008-06-05,29.41725750000002,16.90408250000003,22.968210000000024,29.33963269716025,53.13773307965433,0.0,2.4925346310675653,3.845757363296366
2008-06-06,30.583827500000027,18.044580000000025,24.683961875000023,26.682580172522464,44.44746476298111,0.0,2.5765359234588985,2.743176584984915
2008-06-07,32.01113000000002,16.951472500000023,24.879181875000025,24.79823212630013,48.454107967797825,0.0,1.494562240834703,2.4460400602894805
2008-06-08,29.482695000000035,17.88594500000002,24.440361250000027,32.04465813775793,53.25892196081504,0.0,2.510182880439367,5.203401762558665
2008-06-09,25.682030000000022,16.186917500000035,21.49838562500003,36.133948369170874,46.02030937822804,0.0,4.01518051196804,4.9853696242163545
2008-06-10,27.665430000000015,17.518817500000026,22.83434187500002,35.23978737074609,51.305222092036416,0.088731,1.5251580564848954,2.2296293282588313
2008-06-11,29.922692500000025,18.075097500000027,24.177279375000023,33.31997510127951,57.01564573207353,0.0,1.538612789054266,2.6481498648133357
2008-06-12,31.520107500000023,19.523157500000025,25.68289312500002,25.127686873289225,47.08979517194941,0.0,2.3524107091161084,3.0034777388585376
2008-06-13,33.70134500000002,19.39654000000003,26.949440625000022,22.378182163119348,37.30258438249233,0.0,1.5433289638076162,2.193884370128819
2008-06-14,34.50005000000003,18.632222500000022,26.983193750000023,15.59354452181227,44.07244600197873,0.0,2.115316182493959,3.099747274126793
2008-06-15,32.44277250000003,18.216455000000025,26.175241250000024,17.51718664114983,31.68760598090513,0.0,2.9667933248559923,5.260880554262036
2008-06-16,26.40981500000001,20.627647500000023,24.14645437500002,44.45720658485945,57.13741028672619,0.0021465,4.369042784306962,5.646080343389154
2008-06-17,30.518520000000024,18.14062250000002,24.05889312500002,30.41774706036215,51.998154871358,0.0,1.6803445733681337,2.4571429689535744
2008-06-18,33.30697000000002,17.535245000000018,25.340921875000024,24.9240747165094,52.173935285106495,0.0,1.720679107742794,3.0515731067038523
