variable,OLS slope/decade,OLS p-value,Theil-Sen slope/decade,Theil-Sen 95% CI low,Theil-Sen 95% CI high,Kendall tau,tau p-value,significant (p<0.05)
tas_mean,1.1263449131921135,0.00014416916897582214,1.153480710038752,0.5636824933176531,1.6498702662507236,0.4736842105263158,0.0029943591168169765,True
tmin_mean,1.0928076065030057,0.00016492019661694924,1.1616604861901658,0.5516087301668771,1.6315011860163033,0.4842105263157895,0.0023549443013355514,True
tmax_mean,1.3049268711672326,0.00048013124343629354,1.217733990841054,0.6432316140796956,2.0707143190797055,0.5473684210526316,0.00048057549205802254,True
heat_index_mean,1.214500986402887,0.00015348031755188393,1.327682479297724,0.6171203207783904,1.8414867364063623,0.5263157894736842,0.0008408300763063621,True
precip_total,-50.00986069444599,0.42278607258791007,-91.28446896862721,-161.86400707349623,63.0535052151303,-0.18947368421052632,0.2598399893189163,False
max_week_precip_mm,-10.882591919955505,0.22011875653588642,-5.577659069743236,-23.357489116970946,11.352185984751841,-0.09473684210526316,0.5858584459782121,False
