valid_time,precip_mm,precip_mm_scaled,tmean_c,tmax_mean_c,tmin_mean_c,rh_mean_percent,wind_avg,wet_days,year,month
1992-03-01,7.40087032595,44.4052219557,7.796628750000023,13.409152096774216,3.7366084677419567,68.06842179924523,1.7703394321816177,7,1992,3
1992-04-01,16.976714203434998,101.86028522061,13.314222145833355,18.822991583333355,9.119278250000024,69.05969856745834,1.8330367960082248,9,1992,4
1992-05-01,8.08811183677,48.52867102062,16.636340604838736,21.480326854838733,12.390825000000026,64.92164252070327,1.5796173158210793,7,1992,5
1992-06-01,6.8603754465,41.162252679,22.594532958333353,28.00706700000002,17.84516416666669,58.33412081247489,1.595002689567739,5,1992,6
1992-07-01,4.81235980942,28.87415885652,23.95397540322583,29.478992258064537,19.322620725806473,56.374761978676396,1.4157557945821553,5,1992,7
1992-08-01,0.16975402918500002,1.01852417511,25.38417945564518,32.03930564516131,20.15642475806454,51.89854721755917,1.348915976980866,0,1992,8
1992-09-01,0.480771059905,2.88462635943,19.849560895833356,26.30623025000002,15.652098000000022,61.87237304115168,1.4143237718659636,1,1992,9
1992-10-01,6.139039979384999,36.83423987631,17.919947479838733,23.857501370967768,13.917357500000024,68.8930509060902,2.0302066255755387,4,1992,10
1992-11-01,6.95765021025,41.745901261499995,10.736132020833358,16.662570666666692,6.9726868333333565,71.9368939785941,1.4170424632385707,5,1992,11
1992-12-01,7.305860505735,43.83516303441,4.675959516129053,8.725461935483892,2.0590470967742145,80.64885033929534,1.4691797409351302,11,1992,12
1993-01-01,13.59713076233,81.58278457398,3.597591189516151,9.360362741935505,0.026400000000024196,72.97189422730656,1.7908402144714646,6,1993,1
1993-02-01,10.440707216545,62.64424329927,2.980196026785736,7.735160982142879,-0.3429571428571211,72.63994022963492,1.612959195303446,10,1993,2
1993-03-01,10.589539973855,63.53723984313,8.241652459677443,13.77427725806454,4.199669435483896,70.79077341098439,1.7823350636584547,11,1993,3
1993-04-01,2.184987063985,13.109922383910002,13.575646000000024,19.66528850000002,9.101642333333356,58.84788665906797,1.7982650502122302,4,1993,4
1993-05-01,14.17553425226,85.05320551356,18.647053286290344,23.86595056451615,14.420455403225828,65.9281893804136,1.3686878406783347,13,1993,5
1993-06-01,1.628160459175,9.768962755050001,24.08173431250002,29.773947166666687,18.848622750000022,50.74240907820618,1.7000191027969407,3,1993,6
1993-07-01,0.41782856299,2.50697137794,25.760025120967764,31.82573169354841,20.51303991935486,45.045559909168844,1.5606427979899415,1,1993,7
1993-08-01,1.7412900764600001,10.44774045876,25.148936028225833,31.704639677419383,20.175298064516152,51.49998739222011,1.481560032279956,3,1993,8
1993-09-01,1.674771330035,10.04862798021,20.39407214583336,27.210702416666688,15.691445333333354,59.07541868485172,1.5284786779956618,1,1993,9
1993-10-01,5.629420227965,33.776521367790004,17.196342560483895,23.445993225806475,13.209965806451637,69.61332439053454,1.464325782950827,4,1993,10
1993-11-01,24.1829156722,145.0974940332,9.260177520833357,11.80312916666669,7.369571666666693,83.62530657273874,1.595634145625644,18,1993,11
1993-12-01,7.931947678245,47.59168606947,7.778893850806475,12.567216854838732,4.379645161290345,79.36886841513068,1.5598457706547204,5,1993,12
1994-01-01,16.55864726456,99.35188358736,7.08417239919357,10.925012580645182,4.111430000000023,82.7154511156852,1.4642879575203318,10,1994,1
1994-02-01,16.356587460925,98.13952476555,6.356041383928593,9.941607500000023,3.491538750000021,81.63677865386482,1.9603265529266303,12,1994,2
1994-03-01,5.7090520659,34.2543123954,10.654097681451635,16.3270098387097,6.6438073387097,71.18399624075148,1.6062832638589042,6,1994,3
1994-04-01,12.46905323268,74.81431939608,14.36030522916669,19.53750166666669,10.61618158333336,68.54750213269926,1.8009630982581935,11,1994,4
1994-05-01,7.1768760553,43.0612563318,19.413890786290345,25.296548790322603,14.44197927419357,64.27639779287692,1.5999272029631846,6,1994,5
1994-06-01,2.71439552613,16.28637315678,23.667204333333355,29.664737833333355,17.975063000000024,48.03292684473468,1.7127492574785357,2,1994,6
1994-07-01,3.82363791597,22.94182749582,25.755412681451634,30.962419516129057,20.759805080645183,50.818703073109035,1.415365978962539,5,1994,7
1994-08-01,1.7023086379749999,10.21385182785,26.320188306451634,32.84776556451615,21.395907661290348,50.935421687457186,1.4216299529452678,3,1994,8
1994-09-01,0.132441519975,0.7946491198500001,23.688719208333357,31.13799966666669,18.639038333333353,52.95496927583599,1.4451206675811716,0,1994,9
1994-10-01,34.26647186196,205.59883117176,17.019164294354862,21.18146274193551,14.452521612903249,76.76407338831874,1.6707043173574438,11,1994,10
1994-11-01,10.520458147935,63.12274888761,9.692284312500023,14.108280416666691,6.862195500000026,77.08005232934234,1.3245583932410976,8,1994,11
1994-12-01,9.612083418065,57.67250050839,5.241085262096797,10.165893709677444,1.8604018548387347,77.8033164457104,1.2930259500876549,8,1994,12
1995-01-01,26.52335182881,159.14011097286001,5.512382923387119,9.042478306451637,2.8205371774193777,80.73515496816563,1.8112909535676807,11,1995,1
1995-02-01,0.9588003170949999,5.75280190257,8.481033616071452,14.022181696428593,4.504301250000025,76.56515079071164,1.6414069894710297,2,1995,2
1995-03-01,13.80455487358,82.82732924148,8.589553346774215,13.548104516129055,5.002848709677442,72.24835307835683,1.99346379131105,12,1995,3
1995-04-01,5.973219862630001,35.83931917578,12.521891250000023,18.19338916666669,7.878195666666691,66.31079405841277,1.6669212813771388,6,1995,4
1995-05-01,5.45704366,32.74226196,18.762505362903244,24.788643790322602,13.636104274193569,56.590349588262264,1.7979852660923517,7,1995,5
1995-06-01,0.36835670357,2.21014022142,25.243429500000023,31.56261933333336,19.604311583333356,46.94364213165316,1.5972002811701806,0,1995,6
1995-07-01,9.360432631955,56.16259579173,25.532155685483893,30.812778467741957,20.97375177419357,55.99621378295693,1.324150176082212,10,1995,7
1995-08-01,9.3981026968,56.3886161808,24.315517500000023,29.370639516129057,20.432275483870992,58.89364131671132,1.349605118245437,6,1995,8
1995-09-01,6.107687947194999,36.64612768317,20.625198083333355,26.30931516666669,16.826110666666686,62.387007334407166,1.6288222807018475,6,1995,9
1995-10-01,2.95734404984,17.744064299039998,14.078499475806474,20.40481209677422,10.113861048387118,67.65614689043338,1.3002727653961774,3,1995,10
1995-11-01,4.61494923015,27.689695380899998,7.459633375000022,12.642850083333355,3.9910069166666897,72.05035214123755,1.3582923731801024,7,1995,11
1995-12-01,27.06122405782,162.36734434692,9.182266330645184,11.475685483870992,7.3441167741935685,83.36382236486507,1.7791396073124732,14,1995,12
1996-01-01,17.20416547939,103.22499287634,5.643604758064539,7.729397500000025,4.05071782258067,84.0956917198623,1.38971874619249,16,1996,1
1996-02-01,14.134883879005,84.80930327403,5.7929672629310565,8.686088103448297,3.6082521551724365,82.54191291494435,1.5814950947129653,16,1996,2
1996-03-01,13.540029545425,81.24017727255,6.142976370967765,9.134329596774215,4.070252419354861,79.90892285292844,1.5216049877297635,19,1996,3
1996-04-01,8.823275542715,52.93965325629,11.756281895833355,16.664271583333356,8.212142166666686,73.39882838661603,1.5330918883696887,12,1996,4
1996-05-01,3.370523469195,20.223140815169998,19.96493923387099,25.80738927419357,15.096205000000024,61.23179356460842,1.7881443501385694,3,1996,5
1996-06-01,3.5555362697799997,21.33321761868,24.043081833333357,29.996045083333353,18.482237666666684,48.801699629898955,1.6630837724229541,5,1996,6
