valid_time,year,month,precip_3mo_raw,spi3_raw,precip_3mo_corrected,spi3_corrected
2031-09-01,2031,9,77.81687765841608,-0.0458982120955259,113.94817856228174,0.6427841994197055
2031-10-01,2031,10,103.55434804582045,-0.07432802602275107,120.10626988178238,0.20123449512961583
2031-11-01,2031,11,179.77105523120747,0.3902770686564642,179.86917254099868,0.39166275155724606
2031-12-01,2031,12,168.67624378491695,-0.4887752782293004,133.6102003684891,-1.229329444665765
2032-01-01,2032,1,184.27623646036184,-0.2827950637511428,155.21905539481799,-0.6967973378325214
2032-02-01,2032,2,119.19488899009838,-1.261677573021375,107.41637293600387,-1.4889111079600499
2032-03-01,2032,3,108.42682799457384,-1.2627962696492123,100.50974378971011,-1.4287375328301064
2032-04-01,2032,4,82.18518079300958,-1.9809877536210425,106.90443907145601,-1.3132767954506497
2032-05-01,2032,5,76.77190659902189,-1.8328018106424773,96.74222887520776,-1.2617774160685444
2032-06-01,2032,6,61.37894439802914,-1.3562541211923165,68.07468577847636,-1.145150971502142
2032-07-01,2032,7,34.730959330363476,-1.4998796031545272,20.111770720613944,-2.23257471742591
2032-08-01,2032,8,32.19419262305041,-0.8912482193758147,24.800000884435974,-1.1938675529417888
2032-09-01,2032,9,56.97332949909363,-0.5485643878101562,89.84078223979023,0.20327899941518698
2032-10-01,2032,10,67.66636101173252,-0.7962510681608174,92.27624036653339,-0.2796073006731552
2032-11-01,2032,11,110.99263157785187,-0.7418187576009928,113.11665862090857,-0.7005468316461895
2032-12-01,2032,12,107.66503381682023,-1.8691451778470913,81.85349894442841,-2.62449076204316
2033-01-01,2033,1,210.7336510585189,0.057261556849042244,184.02320835896904,-0.2862013852899334
2033-02-01,2033,2,175.17968293079562,-0.35492197706435136,167.8887131112798,-0.46050608216568
2033-03-01,2033,3,159.34243036098428,-0.35809498938407097,153.73660869363687,-0.44695590421089526
2033-04-01,2033,4,67.0763305667916,-2.4629224950770188,74.17268445105749,-2.2278215914285946
2033-05-01,2033,5,120.5224117303357,-0.6803605847943415,139.72014393507794,-0.2660086519798134
2033-06-01,2033,6,139.25601260380012,0.5169238859277578,127.26526802329393,0.2858523264271341
2033-07-01,2033,7,118.69553466113976,0.6405288657442465,97.83599046678192,0.24583140763055214
2033-08-01,2033,8,66.06923795984383,0.07325974248772886,44.38304134187281,-0.48652296411068535
2033-09-01,2033,9,32.02752831997529,-1.3614648977810155,42.17935499654589,-0.9897824134682369
2033-10-01,2033,10,76.80307809962682,-0.5912626622160464,98.02832180825129,-0.17290664945563977
2033-11-01,2033,11,138.30467445157245,-0.2472762092345005,155.677882241698,0.033577514448285106
2033-12-01,2033,12,219.85764310497973,0.42415062112679613,232.58658289770614,0.6286852677631122
2034-01-01,2034,1,180.59913264401075,-0.33261178329056057,175.47626570762498,-0.40317408205126243
2034-02-01,2034,2,192.21368340335755,-0.11933946265837435,195.51437750357655,-0.07533445313465527
2034-03-01,2034,3,112.8020254753057,-1.174709474034487,118.35020839501826,-1.06636805099561
2034-04-01,2034,4,148.4150749974416,-0.40115691235562734,178.89987710329586,0.1627961370543296
2034-05-01,2034,5,128.9752240734904,-0.4927796434267621,147.65288213726112,-0.10603399734112776
2034-06-01,2034,6,149.5844236454935,0.7056643353110579,150.58405980432119,0.7234724963528352
2034-07-01,2034,7,112.095111129717,0.5209612130199267,95.38693534199976,0.19594714458450488
2034-08-01,2034,8,48.47533327367323,-0.36837136591297953,27.160657369645676,-1.090888568685038
2034-09-01,2034,9,32.72971675345142,-1.3332133768576488,26.52317397949818,-1.6002581475435251
2034-10-01,2034,10,111.49456994280766,0.06128670622214252,123.01091062415686,0.2469226355523937
2034-11-01,2034,11,159.61429965148162,0.09425599743304519,149.24441178639225,-0.06784358592078157
2034-12-01,2034,12,191.686982220693,-0.05820611409458059,180.53242454575965,-0.2623078157661166
2035-01-01,2035,1,125.02645758255112,-1.1879377970462108,84.964390570083,-1.9898506204851576
2035-02-01,2035,2,122.28544260789441,-1.2046806319044547,110.23998902846401,-1.4328996744956375
2035-03-01,2035,3,108.34373438150529,-1.2644930514613248,100.41511407592068,-1.4307756126859084
2035-04-01,2035,4,102.22566666627193,-1.430653107467309,110.2954440179775,-1.2304211835158
2035-05-01,2035,5,82.66375746736547,-1.654440656309367,79.98024340215404,-1.7345250452838885
2035-06-01,2035,6,72.63516347466359,-1.009563510316643,52.61964246443489,-1.6585531351712888
2035-07-01,2035,7,57.917414601764,-0.7067082702085853,28.988561776856702,-1.7539544386682917
2035-08-01,2035,8,40.022727282513515,-0.6210879436766557,23.62435098891535,-1.247841915323205
2035-09-01,2035,9,44.60518452185762,-0.9106652043027231,49.21849616646177,-0.7682254240373725
2035-10-01,2035,10,71.24525008079101,-0.7137873533132857,85.33660780567229,-0.41455689504668425
2035-11-01,2035,11,161.1667238145955,0.11791109873258226,152.868070900161,-0.010365600651692942
2035-12-01,2035,12,253.15842474480198,0.9442102462972124,241.99066431076628,0.7751034636866784
2036-01-01,2036,1,326.5006062515273,1.2804860364754789,295.92526791770797,0.9894266984258385
2036-02-01,2036,2,293.2525896739152,1.0504061334808188,284.50322069902904,0.960771287695385
2036-03-01,2036,3,334.6532284262609,1.7454519260569623,381.7670999758268,2.1798715310318832
2036-04-01,2036,4,267.8727117043283,1.5102853653840307,362.5815384865649,2.6552777531554437
2036-05-01,2036,5,272.7558798701583,1.8892889011674123,372.58611632957565,3.0840712599763163
2036-06-01,2036,6,152.6997116959031,0.7609086949033026,169.63507033114539,1.0490541670667832
2036-07-01,2036,7,119.2484680917185,0.6503456056302157,98.74564643842811,0.2641482944573079
2036-08-01,2036,8,51.998674871065774,-0.27205688122473587,20.044605140242574,-1.425396382276967
2036-09-01,2036,9,51.423460083783056,-0.7034457577653135,54.44380429727205,-0.6177899298223523
2036-10-01,2036,10,49.10033217211531,-1.2821552317791771,53.53092242244597,-1.1556770233131908
2036-11-01,2036,11,70.29089142617408,-1.6679935731180207,58.19138413485308,-2.0164918883711658
2036-12-01,2036,12,106.15693923160129,-1.909515338171511,86.00234058454078,-2.4926139990349405
2037-01-01,2037,1,174.98989560749513,-0.409945620838175,152.18593968416593,-0.7429806677759357
2037-02-01,2037,2,170.7207176494741,-0.4191316360757605,163.93159845546427,-0.5191204926122265
2037-03-01,2037,3,111.58022304461436,-1.1990646318991658,103.32272518654943,-1.3687600913558464
2037-04-01,2037,4,95.75174869083469,-1.5994162853801108,129.55747464504236,-0.7904154113057145
2037-05-01,2037,5,165.47697040405234,0.23348559125734236,253.84784114561387,1.63292639340741
2037-06-01,2037,6,194.46931588580767,1.4396955941056049,253.77737423547882,2.2586059821312006
2037-07-01,2037,7,158.82155494945587,1.2877009435594364,189.33860935930733,1.7124024138750482
2037-08-01,2037,8,76.98922166968461,0.30831881021392793,60.241962266589795,-0.06302581193916
2037-09-01,2037,9,44.616592044773576,-0.9103004416492562,54.11584797090791,-0.626927778679018
2037-10-01,2037,10,66.41957612024315,-0.8256945983279103,70.46668077879141,-0.7314765726027939
2037-11-01,2037,11,76.11163637833309,-1.515549820738186,57.86934915051157,-2.0264555675214875
2037-12-01,2037,12,67.82274516079381,-3.109676763566666,52.99887351567966,-3.709711792897929
2038-01-01,2038,1,60.04849137950392,-2.6398255590248576,32.76173377720671,-3.644820093421918
2038-02-01,2038,2,133.57615303564884,-1.0046102765779488,143.32918416596146,-0.8410256116655319
2038-03-01,2038,3,224.1804382972606,0.5435217413197418,232.99305736589614,0.6520062360390385
2038-04-01,2038,4,213.97048994489086,0.7372409982463763,237.9603500746598,1.0952995615520902
2038-05-01,2038,5,137.3985180749346,-0.3139808769757678,132.27975529910537,-0.4217191783287837
2038-06-01,2038,6,48.20195448222844,-1.8248288456714845,40.80741040174365,-2.129605292163515
2038-07-01,2038,7,29.1409087588814,-1.7467579778462592,16.391167416335954,-2.4820261111049238
2038-08-01,2038,8,16.690336594204,-1.614625781564147,14.926690829165306,-1.7258589637176582
2038-09-01,2038,9,31.762849379117377,-1.372230626800751,34.65513523795226,-1.257936907302128
2038-10-01,2038,10,107.13179515634218,-0.012391119684584577,110.71820038768819,0.048318941166859634
2038-11-01,2038,11,141.94378446137202,-0.18655866258958703,120.10457974175934,-0.5684101294832753
2038-12-01,2038,12,185.2798427647695,-0.17443538089290622,164.73662039863942,-0.5664026890007832
2039-01-01,2039,1,164.9581262609684,-0.5525620592129263,128.00146599774004,-1.1361066843549246
2039-02-01,2039,2,159.9846870236023,-0.5785519767559419,144.73699089723732,-0.818053511710454
2039-03-01,2039,3,97.9280355933895,-1.484832775716499,81.33615717173222,-1.87290816185258
2039-04-01,2039,4,69.81148162404563,-2.3702818237358296,81.12374232943102,-2.012672435672223
2039-05-01,2039,5,71.85898146101863,-1.9890965386367534,78.33841212224165,-1.7844616109708098
2039-06-01,2039,6,103.7894605132077,-0.21242523201440056,97.89594315421428,-0.3492435961350866
2039-07-01,2039,7,81.98590185877588,-0.09339672488531901,57.69546056772034,-0.7131203844913988
2039-08-01,2039,8,57.71788061494114,-0.12483854561382841,52.4558998114163,-0.2598908213963009
2039-09-01,2039,9,81.90976857554995,0.041652061933805454,121.35645971582765,0.7653864698311834
2039-10-01,2039,10,157.36433586063663,0.7400369622189938,200.6075673827581,1.2694177155103974
2039-11-01,2039,11,162.3021997704478,0.13511681799995656,179.3576975628193,0.38443383806283604
2039-12-01,2039,12,172.2922643902303,-0.4185966213899283,158.89628083817735,-0.6838332081700657
2040-01-01,2040,1,160.98783031127437,-0.6106395131019601,145.53745325766445,-0.8464727045143899
2040-02-01,2040,2,189.11688611964703,-0.16109037311457414,190.8785511687864,-0.13728376826159575
2040-03-01,2040,3,224.25994545511605,0.544512910004522,232.80520654293014,0.6497221376929572
2040-04-01,2040,4,214.02930262415555,0.7381501299482549,263.83259081964445,1.4560456292183914
2040-05-01,2040,5,286.279388296492,2.0657686018574513,420.54367168922,3.586966983744639
2040-06-01,2040,6,207.04932129623893,1.6254243820562753,315.6470012565769,2.9931741396392226
2040-07-01,2040,7,173.09858186005118,1.4922882427853579,241.56265573950952,2.3489617316051747
2040-08-01,2040,8,81.36250214755862,0.3962158471649311,92.67680610526904,0.6100175978994603
2040-09-01,2040,9,74.06862679377151,-0.12884708761746017,106.96554193260181,0.5223618897258876
2040-10-01,2040,10,74.04829342218028,-0.6511945141363629,102.61012706366182,-0.09091561627132963
2040-11-01,2040,11,157.27134088396429,0.058262329759252565,115.06245056517255,-0.6632033054982827
2040-12-01,2040,12,263.44536788921255,1.0957151460656485,215.81229460904478,0.3575131813071897
2041-01-01,2041,1,261.3703444707966,0.6358934018817175,214.1968526593673,0.09961184126564031
2041-02-01,2041,2,194.98907470818648,-0.08230425527188753,189.99226870958273,-0.14924215461646295
2041-03-01,2041,3,79.66299682279902,-1.9150852042853321,74.66575166603573,-2.0449667530551974
2041-04-01,2041,4,56.34294872092859,-2.855362893617384,58.06821711475064,-2.788809802128499
2041-05-01,2041,5,66.09603248435003,-2.1824558927715687,76.34103681026605,-1.8462201644959286
2041-06-01,2041,6,127.73964817760839,0.29526170253271494,110.10084659923321,-0.0716032839083296
2041-07-01,2041,7,161.1909914993647,1.3224421299896296,158.08915041323993,1.276895443519505
2041-08-01,2041,8,111.93358118898715,0.9377190921529558,97.3542414870172,0.6934043916107986
2041-09-01,2041,9,54.40504912210974,-0.6188677657719251,64.53460914526639,-0.35355198176612707
2041-10-01,2041,10,109.2088905279509,0.02293307428370678,103.59571565823404,-0.0736036400899283
2041-11-01,2041,11,216.92875068687377,0.8830524854976791,170.4449111620632,0.25621267784121027
2041-12-01,2041,12,238.08094199467456,0.7146929053536911,193.31518241689253,-0.029085389041531847
2042-01-01,2042,1,215.9748107818493,0.12117644837079353,162.66727833175574,-0.5859544886120961
2042-02-01,2042,2,115.96321114201122,-1.3223938756902118,102.38676990451098,-1.5913123598634429
2042-03-01,2042,3,132.44172742146577,-0.8061923894927677,120.23866859181769,-1.0302979327837272
2042-04-01,2042,4,80.44610022208971,-2.0330549234148263,82.50512976119602,-1.9714940907237335
2042-05-01,2042,5,104.23095098858289,-1.0689716292695883,102.63178265061701,-1.1093182287687786
2042-06-01,2042,6,110.6578746850995,-0.059438130820472695,96.99165251522953,-0.3707267151638339
2042-07-01,2042,7,125.63082562827744,0.7615652692614576,115.3911626054078,0.5812302877731764
2042-08-01,2042,8,110.9496946198837,0.9219016622619511,124.54335137130522,1.1329866444878554
2042-09-01,2042,9,66.80888112079097,-0.2979922641103033,93.17033281434068,0.2682926485567661
2042-10-01,2042,10,46.70040980704659,-1.3541167035714692,59.62022485389662,-0.993493387264534
2042-11-01,2042,11,123.44305777165903,-0.5071355184743146,100.2867432285891,-0.9585884855765919
2042-12-01,2042,12,159.8390839492047,-0.6646802927125894,133.4601658105713,-1.2327697334783707
2043-01-01,2043,1,160.68445582607694,-0.6151173500715104,135.39315556326977,-1.0108618745590228
2043-02-01,2043,2,177.45230877722764,-0.3226213395020446,192.7273148230417,-0.11245852663053821
2043-03-01,2043,3,153.31867333972465,-0.4536683854220764,170.5108695733163,-0.1871770842991562
2043-04-01,2043,4,142.91945023680006,-0.5109459614004737,164.31023097323694,-0.09831637384195378
2043-05-01,2043,5,48.41505142866829,-2.864084585435912,37.896506648235274,-3.36196825361274
2043-06-01,2043,6,38.29343565582128,-2.2423576208261484,19.755025580401824,-3.3126892872566667
2043-07-01,2043,7,46.52613240155382,-1.0608727461862901,26.169443584331013,-1.8924468500538654
2043-08-01,2043,8,41.79418699335507,-0.5652381520699913,39.45373171883353,-0.6393946789802795
2043-09-01,2043,9,52.98724049990488,-0.6586720929148471,65.51369738870233,-0.32947137103002194
2043-10-01,2043,10,56.455141490643534,-1.076243128870376,71.59262430289172,-0.7059383928116834
2043-11-01,2043,11,99.7391679723961,-0.9700982616958175,89.89019088888445,-1.1850762507142925
2043-12-01,2043,12,132.5538005002794,-1.2536096189426253,117.60394912916999,-1.612539366536614
2044-01-01,2044,1,135.39143136446862,-1.0108905287008454,111.71639147441778,-1.4310268488826636
2044-02-01,2044,2,118.36452622575243,-1.2771671880743694,113.01637662487765,-1.3788014140637759
2044-03-01,2044,3,75.91779160864654,-2.0118519958506766,69.91541710918946,-2.1743769849658277
2044-04-01,2044,4,87.20340380460912,-1.834998666878103,96.85877831079493,-1.570003644745581
2044-05-01,2044,5,125.40947878198936,-0.5708572425187416,141.97537356110394,-0.21992019987009706
2044-06-01,2044,6,144.8312156688384,0.619903700866691,137.7790091468314,0.4891889248587248
2044-07-01,2044,7,120.59215116929143,0.6740778841344622,103.33428388314431,0.3548771515637477
2044-08-01,2044,8,66.5468205847499,0.08406376863404884,62.08890897409774,-0.018900840730182
2044-09-01,2044,9,52.22937740731187,-0.6802540474848503,67.14633619049827,-0.289859180023872
2044-10-01,2044,10,104.08835355234586,-0.06499205209659803,129.98604253091634,0.3537831886595635
2044-11-01,2044,11,113.0995862125503,-0.7008764308986314,99.43700983507635,-0.9764682906844885
2044-12-01,2044,12,150.39315071558502,-0.8601726310180833,141.60139598959591,-1.0498124030812215
2045-01-01,2045,1,124.35065187514311,-1.199831524531625,93.26321756086828,-1.8044983555481497
2045-02-01,2045,2,149.30072487042625,-0.744624798492015,141.79289131808463,-0.8662723804655568
2045-03-01,2045,3,122.76422870284358,-0.9826680379193403,113.80666673505462,-1.1548206184188938
2045-04-01,2045,4,160.30904771372053,-0.1726232813263,192.61509864746026,0.39562012358991966
2045-05-01,2045,5,132.4242321644374,-0.41863993905701613,164.74967181826077,0.22012223885453053
2045-06-01,2045,6,122.87194082848848,0.19758273485577993,141.7359654332183,0.5630597283236743
2045-07-01,2045,7,54.21929840872538,-0.8158641473539792,45.042880114604614,-1.1113469962076228
2045-08-01,2045,8,54.42542053991659,-0.20830097327649655,79.18292569727353,0.352811449499424
2045-09-01,2045,9,55.08255266203889,-0.6001018424354914,104.98552471802267,0.4872798335424998
2045-10-01,2045,10,60.62089882802329,-0.9679794074202598,109.0827092860317,0.020800118013366946
2045-11-01,2045,11,75.18959527126427,-1.5391311011387985,68.72304822699854,-1.710588413108848
2045-12-01,2045,12,109.69015767656161,-1.8155543394648765,89.88218661931495,-2.3733416741213187
